Classification Level,Count
Aeribacillus pallidus,85
Sesame phyllody phytoplasma,66
Borrelia spielmanii,13
Nitratireductor kimnyeongensis,29
Oceanobacillus sp. 143,9
Aeromonas eucrenophila,9
Clostridium botulinum A str. ATCC 3502,9
Roseomonas gilardii,9
Haemophilus parainfluenzae,43
Kocuria varians,13
Lactobacillus sunkii,13
Saccharomyces cerevisiae (baker's yeast),8
Neisseria flava,12
Candidatus Fukatsuia symbiotica,11
Pigmentiphaga daeguensis,14
Rhodothermus marinus,20
Massilia varians,12
Coconut lethal yellowing phytoplasma,68
Micromonospora coxensis,46
Mesoplasma florum,18
Pseudoalteromonas arctica,17
Salmonella enterica subsp. enterica serovar Anatum,41
Salinicoccus hispanicus,8
Halobacillus trueperi,88
Buttiauxella agrestis,10
Pseudomonas extremaustralis,48
Planomicrobium okeanokoites,60
Bacillus sp. IHB B 7164,12
Streptococcus infantis,14
Burkholderia sp. symbiont of Dicranocephalus medius,28
Aeromonas veronii B565,9
Kozakia baliensis,14
Bacillus sp. 1NLA3E,12
Clostridium gasigenes,8
Gordonia hydrophobica,11
Shigella flexneri 2a,24
Jeotgalibaca dankookensis,9
Streptococcus pyogenes ABC020007794,8
Leptolyngbya boryana,8
Terrisporobacter mayombei,23
Ralstonia insidiosa,26
Streptococcus sinensis,12
Citrobacter koseri,97
Acidithiobacillus caldus,31
Bacteroides luti,10
Myxococcus stipitatus,31
Mycoplasma capricolum,13
Herbaspirillum huttiense,39
Campylobacter ureolyticus,21
Bacillus thuringiensis serovar galleriae,13
Pseudoalteromonas mariniglutinosa,17
Escherichia coli str. K-12 substr. W3110,28
Enterococcus raffinosus ATCC 49464,13
Oblitimonas alkaliphila,37
Lactobacillus coryniformis subsp. torquens,13
Romboutsia ilealis,13
Pseudoalteromonas carrageenovora,13
Shinella zoogloeoides,24
Acinetobacter beijerinckii,19
Bacillus sp. FJAT-44921,9
Bacillus luciferensis,17
Clostridium paraputrificum,15
Streptomyces cyaneus,14
Bacillus sp. X1(2014),12
Bacillus thuringiensis serovar kurstaki str. YBT-1520,25
Bowdeniella nasicola,13
Streptomyces pactum,37
Lactobacillus harbinensis,22
Acetobacter orientalis,44
Aminobacter aminovorans,16
Oceanobacillus massiliensis str. N'diop,21
Micromonospora echinaurantiaca,11
Shewanella colwelliana,18
[Bacillus thuringiensis] serovar konkukian str. 97-27,11
Dialister micraerophilus,25
Pandoraea apista,20
Streptomyces lateritius,9
Orientia tsutsugamushi,28
Candidatus Hamiltonella defensa,49
Clostridium saccharobutylicum DSM 13864,9
Vibrio parahaemolyticus 10290,14
Shigella flexneri 1a,16
Buchnera aphidicola (Mollitrichosiphum tenuicorpus),8
Escherichia coli O157:H7 str. EDL933,10
Ruminococcus albus,22
Bacillus beringensis,9
Sphaerotilus natans,10
Bacillus kochii,60
Vibrio kanaloae,13
Paenibacillus chibensis,9
Gilliamella apicola,103
Lactobacillus taiwanensis,9
Escherichia coli DEC4F,9
Peptoniphilus obesi ph1,8
Ruminococcus flavefaciens,41
Lactobacillus delbrueckii subsp. indicus,11
Neisseria oralis,8
Salicola marasensis,15
Parabacteroides distasonis str. 3776 D15 i,10
Pseudomonas balearica,28
Pseudomonas sp. S3E12,10
Bordetella hinzii,16
Pseudomonas rhizosphaerae,44
Streptomyces tauricus,15
Enterobacter sp. MGH 14,8
Alicyclobacillus herbarius,21
Aurantimonas coralicida,17
Herbaspirillum seropedicae,38
Xenorhabdus doucetiae,10
Saccharomonospora xinjiangensis,26
Mycoplasma zalophi,8
Komagataeibacter oboediens,48
[Clostridium] scindens,20
Vibrio tasmaniensis,17
Streptomyces thermodiastaticus,10
Pseudoalteromonas aliena,13
Xanthomonas fragariae,9
Staphylococcus cohnii subsp. urealyticus,13
Brinjal little leaf phytoplasma,60
Treponema sp. oral taxon 239,8
Actinobacillus indolicus,10
Bacillus cytotoxicus NVH 391-98,11
Dyadobacter fermentans,11
Erwinia,10
Micromonospora chokoriensis,36
Anaerotignum lactatifermentans,11
Acinetobacter towneri,11
Escherichia coli DEC3A,10
Wolinella succinogenes,11
Peptostreptococcus russellii,9
Mesomycoplasma hyorhinis,19
Lactobacillus saniviri,9
Halomonas saccharevitans,8
Pseudoalteromonas marina,31
Pseudomonas zhaodongensis,11
Escherichia coli 4-203-08_S1_C2,8
Leuconostoc inhae,16
Sulfitobacter litoralis,9
Massilia sp. YMA4,8
Lactobacillus curieae,8
Bhargavaea cecembensis,23
Acetobacter pomorum,28
Pandoraea sputorum,20
Agarivorans albus,26
Sphingomonas sanguinis,32
Halomonas arcis,20
Kingella denitrificans,9
Bacillus zhangzhouensis,23
Anaplasma centrale,20
Aeromonas allosaccharophila,38
Idiomarina piscisalsi,11
Pseudomonas taiwanensis,58
Paenibacillus wynnii,11
Klebsiella pneumoniae subsp. ozaenae,15
Raoultella terrigena,45
Parageobacillus thermoglucosidasius,62
Terribacillus saccharophilus,19
Streptomyces turgidiscabies,46
Pseudarthrobacter sulfonivorans,49
Pseudomonas chlororaphis subsp. aurantiaca,30
Nocardia vulneris,9
Acinetobacter bouvetii,26
Prevotella bergensis,10
Portiera endosymbiont of Bemisia tabaci,16
Streptomyces lannensis,8
Xenorhabdus khoisanae,18
Bacillus thuringiensis serovar thuringiensis str. IS5056,12
Polaromonas glacialis,29
Paracoccus marinus,9
Bulleidia extructa,10
Cupriavidus pauculus,11
Dickeya aquatica,9
Photorhabdus temperata,34
Burkholderia anthina,30
Parageobacillus toebii,49
Enterobacter sp. BIDMC 27,8
Acetobacter aceti,23
Mesoflavibacter zeaxanthinifaciens,8
Lactobacillus aviarius,19
Xenorhabdus nematophila,45
Klebsiella aerogenes EA1509E,8
Lactobacillus parakefiri,12
Gracilibacillus saliphilus,8
Muricauda aquimarina,19
Citrobacter portucalensis,9
Kocuria sediminis,12
Bacillus aestuarii,10
Paenibacillus sp. Mc5Re-14,12
Streptomyces sparsogenes,8
Tenacibaculum dicentrarchi,21
Sphingomonas mucosissima,14
Acinetobacter lactucae,15
Prevotella oralis,11
Elizabethkingia anophelis,117
Streptomyces lucensis,8
Nocardiopsis umidischolae,17
Aeromonas popoffii,34
Tasmanian Rickettsia-like organism,16
Veillonella parvula,33
Klebsiella pneumoniae BIDMC 12B,9
Salmonella enterica subsp. diarizonae serovar 38:[k]:-,10
Staphylococcus piscifermentans,10
Weissella viridescens,53
Streptomyces pratensis,49
Anoxybacillus sp. B7M1,9
Streptomyces cellulosae,29
Planomicrobium koreense,27
Micromonospora krabiensis,11
Streptomyces griseoaurantiacus,17
Streptomyces spiroverticillatus,24
Escherichia coli DEC4E,10
Risungbinella massiliensis,10
Acidithiobacillus ferriphilus,10
Streptomyces setonensis,9
Bacillus oleronius,43
Paenibacillus odorifer,54
Streptomyces koyangensis,15
Olsenella uli,11
Arthrobacter gandavensis,13
Paraburkholderia xenovorans LB400,12
Candidatus Pelagibacter ubique,13
Streptomyces parvus,23
Jujube witches'-broom phytoplasma,52
Streptomyces olivaceus,46
Pigeon pea witches'-broom phytoplasma,15
Cupriavidus sp. USMAHM13,8
Cellulophaga fucicola,8
Staphylococcus muscae,13
Moraxella lincolnii,9
Pseudomonas tolaasii,93
Halomonas stevensii,13
Bacillus thuringiensis HD-771,11
Pseudomonas trivialis,38
Lactobacillus delbrueckii subsp. lactis,68
Staphylococcus hyicus,11
[Clostridium] aerotolerans,9
Escherichia coli DEC8C,9
Treponema putidum,14
Providencia rustigianii,19
Bacillus thuringiensis serovar chinensis CT-43,10
Pseudomonas extremorientalis,25
Aeromonas hydrophila subsp. hydrophila ATCC 7966,8
Candidatus Turbabacter delicatus,13
Bacillus thioparans,17
Pantoea eucalypti,12
Pseudoramibacter alactolyticus,12
Bacillus anthracis str. A1055,10
Aeromonas sp. ASNIH7,9
Malaciobacter marinus,8
Paraburkholderia sabiae,12
Tatumella ptyseos,18
Pelomonas puraquae,12
Xanthomonas phaseoli pv. dieffenbachiae,17
Ruminococcus lactaris,10
Acinetobacter baumannii TG00314,11
Enterococcus cecorum,29
Cytophaga xylanolytica,8
Borrelia afzelii,26
Candidatus Phytoplasma mali,32
Butyrivibrio hungatei,8
Legionella taurinensis,13
Rhizobium rhizogenes,66
Blastomonas natatoria,33
Achromobacter piechaudii,24
Streptomyces laurentii,13
Halomonas huangheensis,12
Mixta calida,15
Actinobacillus porcinus,15
Streptomyces lienomycini,20
Bradyrhizobium iriomotense,26
Aeromonas sp. CU5,8
Salmonella enterica subsp. enterica serovar Havana,10
Legionella anisa,26
Nocardiopsis synnemataformans,14
Enterococcus devriesei,13
Phormidium sp. HE10JO,8
Streptomyces exfoliatus,37
Paraburkholderia diazotrophica,11
Weissella koreensis,45
Gluconobacter albidus,13
Streptomyces decoyicus,8
Streptomyces niveoruber,13
Acinetobacter johnsonii ANC 3681,8
Collinsella tanakaei,10
Cobetia amphilecti,9
Azotobacter beijerinckii,27
Paenibacillus riograndensis SBR5,8
Aeromonas salmonicida subsp. salmonicida 01-B526,8
Candidatus Thiomargarita nelsonii,36
Xenorhabdus poinarii,19
Marinobacter adhaerens,10
Vibrio parahaemolyticus O1:K33 str. CDC_K4557,9
Ochrobactrum tritici,37
Candidatus Phytoplasma australiense,8
Prevotella pallens,9
Pseudomonas moorei,18
Salinibacter ruber,23
Leptospira weilii,9
Brevundimonas nasdae,19
Pseudomonas sp. enrichment culture,9
Idiomarina loihiensis,35
Streptomyces mirabilis,21
Acinetobacter baumannii LAC-4,11
Rhizobium calliandrae,8
Pseudomonas nitroreducens,86
Ruegeria atlantica,20
Mycoplasma amphoriforme,10
Nitrobacter winogradskyi,12
Streptomyces filamentosus,14
Taylorella asinigenitalis,43
Pseudomonas aestusnigri,8
Sporolactobacillus inulinus,12
Kitasatospora griseola,16
Treponema medium,25
Candidatus Aquirestis calciphila,13
Anaplasma marginale,79
Rhodococcus wratislaviensis,10
Candidatus Rhizobium massiliae,21
Kofleria flava,9
Rhodoblastus acidophilus,9
Castellaniella denitrificans,11
Arthrobacter humicola,27
Enterobacter bugandensis,12
Alloscardovia omnicolens,16
Slackia piriformis,8
Candidatus Endonucleobacter bathymodioli,12
Candidatus Hamiltonella defensa (Bemisia tabaci),9
Acinetobacter indicus,23
Kurthia gibsonii,38
Aeromonas piscicola,14
Bacillus thuringiensis LM1212,17
Pseudomonas mediterranea,25
Shewanella sp. MR-7,8
Buchnera aphidicola (Aphis gossypii),17
Prevotella bivia,32
Paenibacillus chitinolyticus,12
Hyphomonas polymorpha,8
Candidatus Riegeria galatelae,25
Bacillus boroniphilus,20
Erythrobacter citreus,58
Pseudomonas brassicacearum subsp. neoaurantiaca,13
Pantoea anthophila,15
Vibrio parahaemolyticus BB22OP,10
Cohnella plantaginis,10
Janibacter limosus,17
Pseudomonas argentinensis,26
Escherichia coli DEC15E,9
Escherichia coli DEC15B,9
Marinobacter flavimaris,10
Bacteroides vulgatus,44
Clostridium diolis,8
Xanthomonas campestris pv. campestris,29
Klebsiella pneumoniae BIDMC 31,8
Hungateiclostridium thermocellum,34
Streptomyces drozdowiczii,25
Paenibacillus durus,29
Streptomyces albulus,23
Actinomadura cremea,8
Paenibacillus borealis,26
Aureimonas altamirensis,31
Lachnospira pectinoschiza,13
Listeria ivanovii,30
Chitinophaga arvensicola,16
Clostridium perfringens SM101,8
Lactobacillus helsingborgensis,12
Pseudidiomarina maritima,11
Salinicola socius,9
Vibrio jasicida 090810c,9
Streptomyces venezuelae,39
Roseovarius tolerans,10
Sarcina ventriculi,11
Hyphomonas neptunium,9
Xanthomonas axonopodis pv. phaseoli,22
Treponema phagedenis,39
Clostridium estertheticum,22
Prochlorococcus marinus,11
Paenibacillus glucanolyticus,50
Clostridium sp. MF28,13
Bacillus mesonae,17
Aeromonas enteropelogenes,39
Streptomyces malaysiensis,22
Paenibacillus bovis,9
Opitutus terrae,11
Streptomyces clavuligerus,22
Lactobacillus plantarum subsp. argentoratensis,9
Enterococcus faecalis EnGen0285,8
Streptomyces fradiae,74
Paenibacillus alginolyticus,15
Atlantibacter hermannii,57
Brevundimonas alba,15
Bacillus thuringiensis serovar tolworthi,12
Lactobacillus animalis,17
Campylobacter hominis,11
Pseudomonas savastanoi pv. savastanoi,16
Slackia isoflavoniconvertens,9
Clostridium pasteurianum,26
Shewanella pealeana ATCC 700345,10
Schaalia meyeri,16
Microbulbifer thermotolerans,8
Xanthomonas vasicola,8
Bacillus velezensis FZB42,9
Aeromonas taiwanensis,12
Pseudoalteromonas sp. S8-8,8
Psychrobacter sanguinis,15
Enterobacter sp. R4-368,9
Leptospira biflexa,11
Paeniglutamicibacter sulfureus,20
Laceyella sacchari,13
Leifsonia xyli,19
Aliivibrio fischeri ES114,11
Halomonas salina,32
Paenibacillus graminis,23
synthetic Escherichia coli C321.deltaA,16
Lutimonas saemankumensis,14
Streptomyces parvulus,36
Blastococcus aggregatus,8
Lactobacillus coleohominis,10
Acetobacter cibinongensis,18
Klebsiella pneumoniae UHKPC07,8
Bacillus koreensis,25
Acinetobacter radioresistens WC-A-157,24
Pelosinus fermentans,10
Thiobacillus thioparus,15
Escherichia coli DEC14B,8
Bacteroides fragilis CL03T00C08,8
Sugarcane grassy shoot phytoplasma,40
Borrelia hispanica,19
Fictibacillus solisalsi,8
Planococcus maritimus,58
Bacillus lentus,31
Odoribacter splanchnicus,17
Synechocystis sp. PCC 6803,15
Bacteroides coprocola,17
Dialister pneumosintes,18
Streptomyces somaliensis,37
Faecalicatena orotica,18
Ketogulonicigenium vulgare,20
Kytococcus schroeteri,8
Salegentibacter mishustinae,13
Pseudomonas avellanae,16
Bacillus cereus AH820,10
Escherichia coli O157,16
Klebsiella quasipneumoniae subsp. similipneumoniae,61
Wolbachia pipientis,22
Vibrio alfacsensis,19
Tyzzerella nexilis,12
Leuconostoc carnosum,9
Crenothrix polyspora,8
Micromonospora narathiwatensis,9
Halobacillus mangrovi,25
Prevotella oulorum,11
Planktothrix agardhii,13
Myroides sp. ZB35,9
Pseudobutyrivibrio ruminis,13
Streptomyces mutomycini,12
Shigella flexneri 2930-71,12
Yersinia wautersii,8
[Clostridium] symbiosum,20
Bacillus velezensis NAU-B3,8
Pantoea stewartii subsp. indologenes,15
Slackia exigua,12
Thalassobacillus devorans,27
Pedobacter steynii,16
Terribacillus halophilus,9
Enterococcus faecalis EnGen0303,8
Candidatus Regiella insecticola,25
Lactobacillus backii,22
Cupriavidus basilensis,26
Arthrobacter luteolus,12
Vibrio pomeroyi,11
Gordonia amarae,26
Zobellella denitrificans,15
Polynucleobacter acidiphobus,11
Marinilactibacillus psychrotolerans,17
Salmonella enterica subsp. enterica serovar Mbandaka,34
Mesorhizobium ciceri,72
[Clostridium] innocuum,25
Acinetobacter baumannii 1035119,9
Bacteroides cellulosilyticus,12
Burkholderia gladioli pv. gladioli,16
Geobacillus stearothermophilus 10,8
Enterococcus mundtii ATCC 882,11
Xenorhabdus budapestensis,9
Staphylococcus nepalensis,58
Veillonella montpellierensis,10
Bacillus sp. 1s-1,8
Candidatus Phytoplasma pini,9
Bacillus selenatarsenatis,12
Streptomyces flavoviridis,16
Acinetobacter baumannii Naval-83,10
Aeromonas bestiarum,38
Salmonella enterica subsp. enterica serovar Berta,11
Streptomyces goshikiensis,37
Micrococcus lylae,27
Hydrogenophaga pseudoflava,10
Virgibacillus pantothenticus,25
Vibrio crassostreae,35
Blautia obeum,16
Bacillus anthracis str. 'Ames Ancestor',9
Candidatus Phytoplasma costaricanum,8
Porphyrobacter tepidarius,9
Streptomyces leeuwenhoekii,8
Fructobacillus fructosus,54
Cylindrospermopsis raciborskii,52
Candidatus Erwinia dacicola,12
Vibrio fortis,58
Burkholderia multivorans ATCC 17616,10
Cellulomonas fimi,8
Streptomyces rubrogriseus,13
Kosakonia radicincitans,21
Pseudomonas lundensis,27
Bacillus amyloliquefaciens UMAF6614,8
Bacillus alkalinitrilicus,10
Micrococcus endophyticus,24
Acinetobacter baumannii 10519,9
Neisseria macacae,12
Helicobacter winghamensis,13
Azospirillum sp. TSH58,10
Coprobacillus cateniformis,14
Dietzia psychralcaliphila,9
Bacillus bingmayongensis,34
Paracoccus denitrificans,58
Acinetobacter baumannii OIFC032,10
Klebsiella pneumoniae subsp. pneumoniae PittNDM01,8
Alcaligenes faecalis subsp. phenolicus,8
Lactobacillus versmoldensis,8
Lactobacillus hilgardii,49
Clostridium baratii str. Sullivan,10
Lactobacillus kalixensis,8
Pseudomonas psychrophila,61
Ureibacillus suwonensis,13
Vibrio vulnificus NBRC 15645 = ATCC 27562,11
Bacillus subtilis subsp. stercoris,10
Melittangium lichenicola,8
Acinetobacter baumannii 25253_4,8
Peptoniphilus indolicus,11
Auritidibacter ignavus,8
Aliivibrio salmonicida LFI1238,10
Amycolatopsis ruanii,13
Salinicola salarius,24
Yersinia pseudotuberculosis YPIII,12
Virgibacillus marismortui,24
Vibrio lentus,17
Aeromonas hydrophila J-1,10
Bacillus subtilis subsp. subtilis str. 168,39
Granulicatella para-adiacens,9
Pseudoalteromonas prydzensis,19
'Chrysanthemum morifolium' phyllody phytoplasma,16
Bartonella apis,14
Salmonella enterica subsp. enterica serovar Montevideo,30
Escherichia coli DEC4C,9
Acetobacter ghanensis,25
Paenibacillus favisporus,16
Xenophilus aerolatus,9
Komagataeibacter sucrofermentans,10
Pseudoalteromonas spongiae,15
Streptomyces rishiriensis,20
Methylorubrum aminovorans,18
Escherichia coli DEC9A,10
Streptomyces subrutilus,15
Erwinia aphidicola,12
Acidovorax caeni,8
Paenibacillus stellifer,16
Oxalobacter formigenes,15
Escherichia coli O127:H6,11
Massilia haematophila,10
Blattella germanica (German cockroach),8
Candidatus Pseudomonas adelgestsugas,18
Haemophilus sputorum,12
Salmonella enterica subsp. enterica serovar Albany,10
Paenibacillus cineris,19
Streptomyces corchorusii,22
Bacillus sp. FJAT-21352,11
Gluconacetobacter sacchari,12
Chitinophaga polysaccharea,8
Moraxella bovis,18
Candidatus Jettenia sp. enrichment culture,18
Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775,14
Streptomyces mauvecolor,12
Afifella marina,20
Tenacibaculum soleae,12
Clavibacter insidiosus,10
Actinoplanes sp. SE50/110,12
Rhizobium mongolense,19
Bacillus safensis FO-36b,8
Psychrobacter glacincola,26
Paenibacillus illinoisensis,28
Aeromonas salmonicida subsp. masoucida,13
Shigella flexneri K-218,11
Bosea massiliensis,8
Streptococcus pneumoniae GA14798,8
Streptomyces prasinus,11
Bacillus sp. FJAT-20673,11
Bacillus paramycoides,17
Gordonia bronchialis,29
Actinobacillus ureae,10
Shewanella violacea DSS12,9
Campylobacter hyointestinalis,22
Desulfofarcimen intricatum,12
Geobacillus lituanicus,12
Paraburkholderia kururiensis,12
Sutterella parvirubra,11
Helicobacter pullorum,42
Parabacteroides gordonii,9
Pseudomonas taetrolens,15
Brevibacillus laterosporus DSM 25,8
Arthrobacter tumbae,16
Rhodovulum sulfidophilum,25
Enterobacter hormaechei subsp. hoffmannii,11
Peptostreptococcus stomatis,11
Streptomyces violaceusniger,8
Rubrivivax gelatinosus,12
Bacillus anthracis str. Sterne,20
Anaerostipes hadrus,25
Tetragenococcus halophilus,78
Streptomyces peucetius,9
Marinobacter lipolyticus,12
Rhizobium sullae,19
Aneurinibacillus terranovensis,11
Bacillus velezensis variant polyfermenticus,8
Kitasatospora albolonga,11
Pseudomonas simiae,37
Pseudomonas marginalis pv. marginalis,14
Xanthobacter autotrophicus,13
Bdellovibrio bacteriovorus,21
Klebsiella pneumoniae MGH 39,8
Streptococcus pneumoniae GA49447,8
Brachyspira pulli,12
Pseudoxanthomonas indica,12
Shigella boydii 4444-74,11
Clostridium perfringens ATCC 13124,8
Brevundimonas aurantiaca,27
Xenorhabdus hominickii,16
Paenibacillus sp. FSL H7-0737,10
Mesorhizobium metallidurans,16
Streptomyces bottropensis,16
Pseudomonas hussainii,9
Paenibacillus agaridevorans,12
Microbulbifer agarilyticus,10
Clostridium kluyveri,16
Microvirgula aerodenitrificans,19
Vibrio cholerae O1 biovar El Tor str. N16961,9
Thermosipho melanesiensis,10
Tenacibaculum finnmarkense,13
Escherichia coli W,8
Paraburkholderia caledonica,18
Glutamicibacter bergerei,16
Salimicrobium jeotgali,8
Tomato big bud phytoplasma,24
Streptomyces stelliscabiei,15
Campylobacter curvus,9
Nocardia arthritidis,8
Salimicrobium luteum,9
Bacillus pseudofirmus,24
Sutterella wadsworthensis,32
Mycoplasma ovis,18
Bacillus cereus NVH0597-99,8
Maize bushy stunt phytoplasma,11
Kocuria rhizophila,81
Vibrio diazotrophicus,13
Paenibacillus sp. BIHB4019,8
Escherichia coli 9.1649,8
Streptococcus ratti,8
Streptomyces lanatus,8
Paulownia witches'-broom phytoplasma,11
Trichococcus flocculiformis,12
Cenchrus americanus,13
Lactobacillus florum,27
Chromohalobacter japonicus,9
Campylobacter lari,36
Clostridium septicum,48
Novosphingobium subterraneum,16
Lactobacillus otakiensis,10
Hylemonella gracilis,15
Christensenella minuta,16
Sutterella sanguinus,8
Pseudoalteromonas distincta,8
Streptomyces sannanensis,11
Streptococcus parauberis,53
Calothrix sp. PCC 7103,15
Nitrosococcus oceani,15
Paenibacillus timonensis,22
Alistipes shahii,9
Pseudomonas citronellolis,56
Legionella pittsburghensis,11
Borrelia persica,12
Tatumella citrea,19
Streptococcus massiliensis,8
Burkholderia seminalis,17
Roseburia hominis,16
Bradyrhizobium retamae,8
Microvirga vignae,9
Burkholderia contaminans,39
Bacillus sp. Y1,13
Herbaspirillum frisingense,14
Chitinophaga pinensis,9
Streptomyces cattleya NRRL 8057 = DSM 46488,8
Lactobacillus oris,22
Ferrimonas marina,11
Shigella flexneri 2850-71,11
Pseudoalteromonas flavipulchra,21
Paenibacillus humicus,13
Borrelia carolinensis,13
Acinetobacter baumannii 318814,8
Treponema pallidum subsp. pertenue (yaws treponeme),13
Clostridium magnum DSM 2767,22
Nocardia flavorosea,8
Ochrobactrum pseudogrignonense,35
Rhizobium anhuiense,11
Mesomycoplasma bovoculi,8
Salmonella bongori,15
Sphingomonas yunnanensis,15
Collimonas pratensis,18
Acinetobacter nectaris,15
Streptomyces fulvissimus,12
Escherichia coli B,9
Salmonella enterica subsp. enterica serovar Poona,10
Kocuria polaris,23
Bacillus cereus G9842,10
Lactobacillus panis,8
Kribbella catacumbae,8
Anabaena cylindrica PCC 7122,11
Sphingomonas yabuuchiae,11
Pseudomonas prosekii,8
Gordonia paraffinivorans,11
Pantoea septica,18
Fibrobacter succinogenes,46
Myxococcus xanthus,24
Bosea vestrisii,26
Syntrophococcus sucromutans,8
Weissella beninensis,8
Enterococcus pallens ATCC BAA-351,8
Candidatus Curculioniphilus endosymbiont of Curculio sikkimensis,14
Arthrobacter alpinus,37
Pseudidiomarina aquimaris,10
Clostridium perfringens E str. JGS1987,11
Pontibacillus salipaludis,12
Pseudoalteromonas agarivorans,11
Pseudoalteromonas sp. NC201,9
Rahnella aquatilis CIP 78.65 = ATCC 33071,9
Streptomyces nanshensis,11
Mycoplasmoides genitalium,13
Leucobacter tardus,8
Rickettsia slovaca,10
Streptomyces radiopugnans,23
Erwinia mallotivora,18
Bacillus wiedmannii,81
Bacillus cellulosilyticus DSM 2522,8
Dinoroseobacter shibae,8
Pelosinus sp. UFO1,14
Shewanella decolorationis,14
[Clostridium] saccharolyticum,14
Cranberry false blossom phytoplasma,26
Pedobacter antarcticus,9
Actinomyces israelii,11
Streptomyces thermoviolaceus,22
Alfalfa witches'-broom phytoplasma,14
Acinetobacter baumannii TG22110,8
Streptomyces spectabilis,9
Thalassospira tepidiphila,16
Acinetobacter venetianus,45
Luteibacter rhizovicinus,15
Geobacillus genomosp. 3,9
Pseudomonas cerasi,18
Lactobacillus zymae,15
Morococcus cerebrosus,13
Lactobacillus agilis,31
Anaplasma platys,32
Sphingopyxis chilensis,13
Bacillus chungangensis,9
Enterobacter sp. 638,9
Clostridium sp. LF2,15
Actinomyces orihominis,8
Bacillus thuringiensis serovar alesti,11
Streptococcus pyogenes JRS4,9
Stenoxybacter acetivorans,8
Cellulosimicrobium funkei,53
Endozoicomonas ascidiicola,16
Vibrio cholerae O1,46
Rhizobium lusitanum,16
Coconut palm phytoplasma,21
Psychrobacter piscatorii,8
Bacillus cereus AH187,12
Lactobacillus perolens,11
Simonsiella muelleri,9
Bacteroides uniformis,37
Escherichia coli Nissle 1917,14
Pseudomonas kunmingensis,13
Actinomyces urogenitalis,9
Halomonas boliviensis,29
Bacillus cereus FRI-35,12
Mycoplasmopsis fermentans,8
Marinobacter litoralis,9
Clostridium felsineum,10
Listeria seeligeri,15
Sphingomonas glacialis,8
Erwinia billingiae,35
Mycoplasmopsis synoviae,24
Marinomonas communis,9
Pseudoalteromonas phenolica,15
Candidatus Mycoplasma haemobos,15
Schaalia hyovaginalis,8
Bacteroides acidifaciens,30
Streptococcus porcinus,26
Bradyrhizobium neotropicale,9
Candidatus Portiera aleyrodidarum,37
Vibrio sp. dhg,11
Brenneria goodwinii,23
Candidatus Carsonella ruddii,26
Candidatus Glomeribacter gigasporarum,16
[Clostridium] piliforme (Tyzzer's bacillus),16
Halomonas desiderata,8
[Clostridium] amygdalinum,11
Amycolatopsis coloradensis,30
Anaeromyxobacter dehalogenans,25
Oceanobacillus caeni,13
Gracilibacillus dipsosauri,15
Brevundimonas subvibrioides,18
Butyricimonas virosa,8
Streptomyces gardneri,12
Nocardiopsis prasina,9
Pseudomonas anguilliseptica,28
Bacillus sp. FJAT-21351,12
Brachyspira alvinipulli,11
Streptomyces hundungensis,10
Leptotrichia buccalis,12
Butyricicoccus pullicaecorum,11
Halomonas sulfidaeris,16
Micrococcus flavus,15
Azospirillum zeae,15
Acinetobacter baumannii 1058283,10
Cupriavidus pinatubonensis,11
Brevibacillus formosus,32
Burkholderia plantarii,24
Blautia wexlerae,9
Alicycliphilus denitrificans,9
Actinomyces viscosus,16
Leucobacter aridicollis,10
Bacillus foraminis,36
Lactobacillus sanfranciscensis,28
Nocardia takedensis,9
Micromonospora aurantiaca,28
Methylorubrum podarium,11
Shewanella sediminis HAW-EB3,10
Serratia grimesii,17
Salmonella enterica subsp. enterica serovar Give,20
Rhizobium aegyptiacum,9
Streptococcus agalactiae serogroup III,12
Prevotella loescheii,12
Marvinbryantia formatexigens,16
Bacillus filamentosus,23
Lactobacillus rhamnosus GG,13
Pseudomonas entomophila,21
Escherichia coli O25b:H4-ST131,8
Bacillus gobiensis,8
Shewanella sp. ANA-3,10
Herbidospora cretacea,9
Spiroplasma endosymbiont of Drosophila hydei,30
Moellerella wisconsensis,13
Yersinia frederiksenii,54
Aquitalea magnusonii,19
Skermania piniformis,8
Enterobacter mori,16
Acinetobacter gandensis,11
Paeniclostridium ghonii,14
Halothiobacillus neapolitanus,14
Escherichia coli DEC13E,8
Paenibacillus yonginensis,10
Pseudomonas cannabina,9
Mesomycoplasma hyopneumoniae,11
Pseudomonas alkylphenolica,11
Anaerococcus tetradius,8
Candidatus Paraburkholderia hispidae,8
Psychrobacter alimentarius,34
Polynucleobacter necessarius,19
Gemmiger formicilis,8
Sulfobacillus acidophilus,14
Streptomyces prunicolor,25
Wohlfahrtiimonas chitiniclastica,15
Marinobacter salarius,8
Paenibacillus sp. lzh-N1,12
Serratia ureilytica,18
Sporosarcina luteola,14
Leeuwenhoekiella aequorea,8
'Senna surattensis' stem fasciation phytoplasma,8
Psychrilyobacter atlanticus DSM 19335,9
Brevundimonas intermedia,18
Pseudomonas hunanensis,12
Variovorax ginsengisoli,15
Sphingomonas mali,9
Lysinibacillus boronitolerans,14
Iranian 'Bois noir' phytoplasma,9
Treponema sp. oral taxon 231,13
Streptomyces pulveraceus,15
Photorhabdus akhurstii,18
Lactobacillus nodensis,12
Clostridium colicanis,15
Xanthomonas citri pv. aurantifolii,8
