Classification Level,Count
Paenibacillus wynnii,15
Mycoplasma haemocanis,17
Rhizobium tropici,123
Pseudoalteromonas sp. 13-15,18
Bacillus subtilis subsp. subtilis str. 168,47
Anaplasma ovis,58
Staphylococcus simiae,10
Streptomyces seoulensis,20
Paraburkholderia caledonica,22
Olsenella umbonata,11
Acinetobacter baumannii 25878_3,10
Glutamicibacter arilaitensis,65
Micromonospora narathiwatensis,13
Planomicrobium koreense,35
Pelomonas saccharophila,16
Bhargavaea beijingensis,17
Desulfovibrio piger,13
Snodgrassella alvi,54
Nocardia asiatica,20
Cupriavidus pauculus,13
Pseudoalteromonas luteoviolacea,76
Streptomyces rubiginosohelvolus,18
Paenibacillus sp. FSL R7-0273,11
Geobacillus lituanicus,17
Bacillus alcalophilus,31
Campylobacter hyointestinalis,28
Paraburkholderia nodosa,110
Staphylococcus muscae,13
Xanthomonas arboricola,31
Pseudoalteromonas espejiana,32
Desulfofarcimen acetoxidans DSM 771,10
Gemella haemolysans,20
Vibrio cholerae O395,16
Burkholderia diffusa,28
Bacillus infantis,86
Shigella flexneri 4c,21
Metamycoplasma hyosynoviae,14
Thermomonas haemolytica,10
Staphylococcus cohnii subsp. urealyticus,16
Parabacteroides merdae,16
Escherichia coli ATCC 8739,14
Bacillus cellulasensis,39
Lactobacillus diolivorans,118
Moraxella nonliquefaciens,20
Candidatus Protochlamydia naegleriophila,13
Collinsella stercoris,21
Yersinia mollaretii,21
Listeria monocytogenes ATCC 19117,13
Sporolactobacillus laevolacticus,24
Dermacoccus nishinomiyaensis,27
Marinilactibacillus piezotolerans,20
Trueperella abortisuis,10
Frateuria aurantia,24
Chromohalobacter salexigens,26
Paenibacillus xylanilyticus,34
Terribacillus halophilus,11
Streptomyces iakyrus,13
Streptomyces labedae,11
Thiobacillus thioparus,15
Lactobacillus nodensis,14
Prevotella oulorum,13
Azotobacter salinestris,24
Sporolactobacillus nakayamae,27
Sarcina ventriculi,13
Brevundimonas intermedia,22
Streptomyces olivaceus,55
Aeromonas salmonicida subsp. achromogenes,14
Streptomyces mirabilis,24
Paraburkholderia sabiae,14
Alcanivorax venustensis,21
Psychrobacter urativorans,10
Lactobacillus harbinensis,27
Vibrio hyugaensis,16
Halolactibacillus miurensis,11
Neisseria bacilliformis,13
Acinetobacter towneri,12
Citrobacter gillenii,32
Bacillus subtilis subsp. spizizenii,77
Gordonia amarae,34
Lactobacillus delbrueckii,146
Bacillus simplex NBRC 15720 = DSM 1321,12
Tepidimonas taiwanensis,10
Conchiformibius kuhniae,14
Shimwellia blattae DSM 4481 = NBRC 105725,11
Anaeroglobus geminatus,10
methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),12
Kitasatospora mediocidica KCTC 9733,10
Acinetobacter baumannii 45075_3,10
Clostridium tyrobutyricum,37
Paraburkholderia diazotrophica,12
Staphylococcus kloosii,39
Pseudoalteromonas phenolica,19
Marvinbryantia formatexigens,19
Streptomyces avermitilis,46
Bacteroides coprocola,22
Oscillibacter valericigenes,11
Lactobacillus paracasei subsp. tolerans,49
Halomonas alkaliphila,49
Oceanobacillus sp. 160,10
Nocardia ignorata,11
Salinicola salarius,32
Salmonella enterica subsp. enterica serovar Anatum,49
Thiothrix eikelboomii,10
Pantoea cypripedii,26
Bacillus cytotoxicus NVH 391-98,13
Vibrio parahaemolyticus VPCR-2010,13
Clostridium baratii str. Sullivan,10
Arthrobacter subterraneus,19
Streptococcus gallolyticus subsp. macedonicus,69
Bacillus thuringiensis serovar chinensis CT-43,13
Vibrio tasmaniensis,21
Kocuria carniphila,20
Bacillus psychrosaccharolyticus,17
Pseudomonas psychrophila,77
Bacillus albus,12
Dietzia timorensis,15
Romboutsia ilealis,15
Candidatus Schneideria nysicola,20
Clostridium botulinum B str. Eklund 17B (NRP),19
Pseudomonas argentinensis,29
Bulleidia extructa,11
Acinetobacter baumannii 45057_1,10
Serratia fonticola,83
Mycoplasma wenyonii,20
Nocardiopsis aegyptia,26
Candidatus Rickettsiella viridis,14
Lactobacillus parakefiri,14
Acidovorax facilis,22
Bordetella pseudohinzii,14
Streptomyces tricolor,19
Leuconostoc mesenteroides subsp. cremoris,24
Candidatus Arthromitus sp. SFB-mouse-Yit,10
Paraburkholderia terrae,18
Kocuria marina,52
Brevibacillus centrosporus,19
Acinetobacter baumannii 25561_1,10
Escherichia coli B,14
Paenibacillus odorifer,69
Aggregatibacter aphrophilus NJ8700,12
Brachyspira pilosicoli,59
Dickeya zeae,57
Streptomyces cinnamoneus,23
Paenibacillus borealis,35
Weissella kandleri,12
Gordonia polyisoprenivorans,42
Dorea formicigenerans,13
Citrobacter braakii,70
Vibrio kanaloae,16
Leuconostoc gelidum,23
Streptomyces zaomyceticus,52
Actinotignum schaalii,30
Blautia wexlerae,19
Acetobacter aceti,29
Acinetobacter gandensis,13
Vibrio furnissii,51
Paraburkholderia caribensis,46
Klebsiella quasipneumoniae subsp. similipneumoniae,79
Agromyces indicus,13
Kosakonia oryzae,63
Kingella oralis,12
Psychrobacter piscatorii,11
Streptomyces lunaelactis,30
Bacillus beringensis,13
Parabacteroides merdae CL03T12C32,10
Bradyrhizobium erythrophlei,12
Bacillus sp. YP1,11
Streptomyces griseoaurantiacus,22
Bacillus thuringiensis Bt407,15
Ralstonia insidiosa,34
Arthrobacter ramosus,40
Chitinophaga pinensis,11
Legionella longbeachae,11
Basfia succiniciproducens,28
Leptospira borgpetersenii,37
Streptomyces griseoplanus,36
Massilia haematophila,13
Saccharomonospora azurea,15
Vibrio gazogenes,11
Halomonas axialensis,46
Halobacillus mangrovi,28
Moorella thermoacetica,32
Candidatus Ovatusbacter abovo,12
Streptomyces deccanensis,19
Weissella ceti,22
Pseudomonas arsenicoxydans,19
Caedimonas varicaedens,11
Mobiluncus curtisii,21
Lysinibacillus sphaericus C3-41,10
Mannheimia ruminalis,16
Klebsiella pneumoniae subsp. ozaenae,21
Citrobacter amalonaticus,67
Acinetobacter nosocomialis,68
Neisseria polysaccharea,20
Microbulbifer variabilis,18
Shewanella sediminis HAW-EB3,12
Salmonella enterica subsp. enterica serovar Gaminara,15
Pseudoramibacter alactolyticus,13
Succinatimonas hippei,10
Salmonella enterica subsp. enterica serovar Manhattan,44
Streptomyces vinaceusdrappus,12
Lactococcus garvieae ATCC 49156,12
Yersinia massiliensis,28
Yersinia aleksiciae,23
Erwinia aphidicola,15
[Pasteurella] aerogenes,20
Hyphomonas neptunium,11
Rickettsia japonica,73
Williamsia serinedens,15
Pantoea rodasii,22
Achromobacter spanius,42
Megasphaera elsdenii,46
Lancefieldella rimae,16
Candidatus Mycoplasma haemominutum,71
Deinococcus radiodurans,14
Helicobacter heilmannii,39
Fannyhessea vaginae,16
Phaeobacter italicus,13
Collinsella intestinalis,22
Arcobacter cryaerophilus,30
Shigella boydii 3594-74,13
Acinetobacter wuhouensis,14
Streptomyces exfoliatus,49
Caldicellulosiruptor bescii,13
Adlercreutzia equolifaciens,11
Streptomyces turgidiscabies,58
Collimonas fungivorans,32
Clostridium acetobutylicum DSM 1731,11
Aeromonas bivalvium,10
Methylorubrum aminovorans,23
Salmonella enterica subsp. enterica serovar Berta,13
Streptococcus peroris,12
Candidatus Riegeria galatelae,31
Cronobacter malonaticus,72
Clostridium pasteurianum DSM 525 = ATCC 6013,42
Escherichia coli O104:H4 str. C227-11,22
Rhodococcus wratislaviensis,16
Candidatus Phytoplasma oryzae,38
Oligella ureolytica,10
Neisseria mucosa,49
Mesorhizobium plurifarium,45
Clostridium estertheticum,26
Streptomyces tauricus,19
Cedecea davisae,20
Nostoc sp. 'Nephroma bellum cyanobiont',11
Streptomyces griseoruber,27
Bradyrhizobium iriomotense,33
Bacteroides intestinalis,17
'Vaccinium corymbosum' phytoplasma,13
Stenotrophomonas panacihumi,18
Azospirillum thiophilum,21
Luteibacter yeojuensis,15
Brenneria goodwinii,26
Klebsiella pneumoniae UCICRE 7,10
Synechocystis sp. PCC 6803,19
Tenacibaculum finnmarkense,17
Streptomyces albus,84
Pseudomonas proteolytica,16
Bacillus velezensis variant polyfermenticus,13
Staphylococcus saprophyticus subsp. bovis,17
Aeromonas sp. ASNIH3,10
Tatumella citrea,26
Brucella ceti,10
Kocuria sediminis,14
Endozoicomonas ascidiicola,17
Bacillus oleronius,51
endosymbiont of Nilaparvata lugens,14
Streptomyces lienomycini,23
Paenibacillus durus ATCC 35681,10
Klebsiella pneumoniae subsp. pneumoniae MGH 78578,16
Lactobacillus murinus,47
Paenibacillus xylanexedens,61
Pseudomonas mohnii,37
Escherichia coli DH1,14
Hathewaya limosa,11
Bacillus sp. FJAT-18017,10
Xenophilus aerolatus,11
Kurthia zopfii,10
Shewanella xiamenensis,51
Bacillus sp. IHB B 7164,15
Escherichia coli B7-2,10
Candidatus Riesia pediculicola,15
Shigella flexneri 2a str. 2457T,13
Streptomyces koyangensis,25
Thiomargarita namibiensis,11
Grimontia hollisae,28
Anaeromyxobacter dehalogenans,29
Stenotrophomonas tumulicola,16
Achromobacter denitrificans,44
Megamonas funiformis,12
Streptomyces hirsutus,10
Rhizobium rosettiformans,13
Edwardsiella sp. (in: Bacteria),12
Mitsuokella jalaludinii,15
Pseudomonas tremae,15
Pseudarthrobacter scleromae,44
Psychromonas ingrahamii 37,11
Aeromonas sp. ASNIH7,10
Yersinia pestis Antiqua,14
Lactobacillus helsingborgensis,12
Vibrio parahaemolyticus VP-NY4,12
Shewanella colwelliana,29
Paraprevotella xylaniphila,10
Pseudoxanthomonas mexicana,45
Pseudomonas migulae,77
Tenacibaculum dicentrarchi,22
Neisseria macacae,14
Jeotgalibacillus campisalis,18
Brachyspira intermedia,29
Pantoea stewartii subsp. indologenes,22
Gluconacetobacter liquefaciens,32
Halomonas smyrnensis,18
Acinetobacter albensis,13
Streptomyces lividans,34
Gleimia europaea,10
Pseudoalteromonas sp. '520P1 No. 423',11
Micromonospora marina,15
Paenibacillus humicus,17
Acinetobacter ursingii,29
Pantoea allii,11
Lactobacillus ruminis,62
Haemophilus parahaemolyticus,24
[Bacteroides] coagulans,11
Hungatella hathewayi,21
Lactobacillus sunkii,16
Vibrio parahaemolyticus O1:Kuk str. FDA_R31,12
Terrisporobacter mayombei,24
Bartonella mastomydis,19
Streptomyces corchorusii,24
[Bacillus] clarkii,13
Vibrio parahaemolyticus 949,13
Actinobacillus succinogenes,19
Anaerococcus prevotii,16
Nocardia seriolae,50
Roseomonas gilardii,11
Streptococcus parasuis,25
Escherichia coli EPEC 32/73,12
Rickettsia monacensis,14
Nitrobacter vulgaris,17
Acinetobacter baumannii 45052_2,12
Rothia kristinae,41
Vibrio cholerae O1 biovar El Tor,29
Janibacter limosus,20
Paraburkholderia mimosarum,24
Caballeronia zhejiangensis,15
Blautia producta,23
Dickeya dianthicola,76
Paraburkholderia fungorum,87
Actinomyces oris,40
Lelliottia amnigena,79
Bacillus galactosidilyticus,13
[Pseudomonas] geniculata,140
Pseudomonas brenneri,81
Bacillus boroniphilus,24
Comamonas kerstersii,17
Clostridium novyi,28
Bacteroides stercoris,11
Campylobacter sputorum,52
Mycoplasmopsis gallinacea,48
Acinetobacter indicus,33
Streptococcus equi subsp. zooepidemicus,65
Bacillus subtilis subsp. subtilis str. RO-NN-1,10
Anaerococcus vaginalis,12
Candidatus Aquirestis calciphila,13
Escherichia coli DEC8A,11
Tenacibaculum ovolyticum,11
Bacillus sp. 5B6,10
Thermoanaerobacter thermohydrosulfuricus,15
Candidatus Liberibacter solanacearum,22
Bacteroides fluxus,10
Anaplasma marginale,92
Ruminococcus sp. 5_1_39BFAA,12
Clostridium botulinum 202F,10
Bordetella petrii,31
Gordonia bronchialis,35
Staphylococcus aureus subsp. aureus str. Newman,10
Sphingomonas aquatilis,14
Zymomonas mobilis,63
Sporosarcina pasteurii,29
Pseudomonas psychrotolerans,109
Clostridium neonatale,13
Micromonospora purpureochromogenes,25
Enterococcus dispar,11
Acidovorax radicis,11
Enterococcus caccae,11
Asaia lannensis,16
Aquincola tertiaricarbonis,10
Pseudomonas luteola,16
Paenibacillus lentimorbus,23
Escherichia coli DEC4E,12
Candidatus Mycoplasma haemovis,20
Phaeobacter inhibens,126
Tychonema bourrellyi,21
Pseudoalteromonas arabiensis,14
Odoribacter splanchnicus,22
Clostridium tetani,18
Xenorhabdus indica,16
Bacteroides faecis,12
Vibrio cyclitrophicus FF75,16
Schaalia georgiae,11
Vibrio diabolicus,71
Lactobacillus mucosae,91
Burkholderia ambifaria AMMD,12
Ochrobactrum ciceri,12
Coprococcus comes,15
Planococcus faecalis,18
Xanthomonas axonopodis pv. phaseoli,26
Brevibacillus reuszeri,49
[Clostridium] hiranonis,21
Rhodoblastus acidophilus,12
Cellulophaga algicola,20
Streptomyces malachitospinus,17
Halomonas elongata,45
Ehrlichia canis,46
Rhizobium phaseoli,60
Acinetobacter rhizosphaerae,12
Sporosarcina ureae,41
Rhodopseudomonas faecalis,21
Streptomyces fungicidicus,15
Acetobacter ascendens,19
Aliivibrio wodanis,35
Streptomyces platensis,49
Pseudomonas syringae pv. atrofaciens,11
Salmonella enterica subsp. enterica serovar Agona,29
Sphingomonas wittichii,11
Mycoplasmopsis arginini,23
Pseudoalteromonas prydzensis,22
Pseudomonas entomophila,28
Cronobacter universalis NCTC 9529,10
Mycetohabitans rhizoxinica,14
Vibrio campbellii CAIM 519 = NBRC 15631,13
Streptomyces thermocarboxydus,57
Thalassospira tepidiphila,19
Acinetobacter baumannii 25766_3,10
Bacillus litoralis,26
Rhizobium gallicum,44
Candidatus Nitrosoarchaeum limnia SFB1,10
Borrelia spielmanii,16
Banana wilt associated phytoplasma,17
Leptospira broomii,10
Providencia heimbachae,20
Geobacillus thermodenitrificans NG80-2,10
Acinetobacter lactucae,20
Dietzia cinnamea,14
Porphyromonas gulae,27
Coxiella burnetii,42
Clostridium tertium,26
Gluconacetobacter entanii,11
Bosea vestrisii,30
secondary endosymbiont of Bemisia tabaci,19
Paenarthrobacter aurescens,49
Myxococcus xanthus,34
Labrenzia alba,11
Clostridium algidicarnis,19
[Clostridium] citroniae,13
Clostridium sp. LF2,16
Planococcus sp. (in: Bacteria),44
Erythrobacter flavus,18
Streptomyces clavuligerus,27
Capnocytophaga sputigena,27
Albirhodobacter marinus,10
Metamycoplasma orale,14
Clostridium sartagoforme,20
Acinetobacter baumannii 25253_4,10
Lactobacillus delbrueckii subsp. sunkii,15
Bordetella bronchiseptica,70
Citrobacter sedlakii,25
Bacillus nealsonii,76
Pseudomonas syringae pv. cerasicola,10
Paenibacillus popilliae,29
Staphylococcus gallinarum,53
Lactobacillus versmoldensis,10
Novosphingobium subterraneum,24
Paracoccus carotinifaciens,17
Terribacillus goriensis,19
Staphylococcus vitulinus,24
Actinobaculum massiliense,36
Paenibacillus sp. AD87,12
Rickettsia rickettsii,16
Idiomarina baltica OS145,12
Paenibacillus sp. IHB B 3084,10
Zunongwangia profunda,13
Hungateiclostridium clariflavum,10
Idiomarina baltica,18
Bacillus sp. KW-12,17
Streptomyces diastaticus subsp. ardesiacus,16
Streptomyces gardneri,16
Halomonas neptunia,10
Streptomyces viridochromogenes,28
Raoultella terrigena,57
Streptomyces xanthophaeus,25
Achromobacter pulmonis,16
Bacillus weihaiensis,12
Actinomyces massiliensis,10
Bacillus sp. Pc3,10
Novosphingobium resinovorum,21
Sphingobium xenophagum,16
Roseovarius nubinhibens,10
Labrenzia aggregata,26
Chitinophaga arvensicola,20
Streptomyces viridosporus,12
Vibrio vulnificus Env1,11
Salmonella enterica subsp. enterica serovar Muenchen,47
Lactobacillus paracollinoides,36
Flexibacter flexilis,10
Legionella pneumophila subsp. pascullei,17
Acinetobacter baylyi,39
Rhodovulum sulfidophilum,33
Bacillus eiseniae,10
Rhizobium helanshanense,11
Lactobacillus acetotolerans,10
Shewanella woodyi,13
Streptomyces diastaticus,30
Bacillus kochii,72
Methylorubrum zatmanii,21
Streptomyces spiroverticillatus,28
Fictibacillus rigui,12
Lactobacillus animalis,22
Sutterella wadsworthensis,38
Bacillus sp. LM 4-2,10
Streptococcus oralis subsp. tigurinus,24
Streptomyces aurantiacus,39
Streptomyces xantholiticus,22
Mesomycoplasma hyorhinis,27
Pseudomonas pelagia,46
Campylobacter lanienae,14
Paenibacillus polymyxa SC2,13
[Clostridium] paradoxum JW-YL-7 = DSM 7308,12
Ruminococcus albus,31
Pseudomonas palleroniana,24
Klebsiella michiganensis,88
Lactobacillus ultunensis,10
Enterococcus flavescens ATCC 49996,10
Prevotella timonensis,15
Sphingopyxis ginsengisoli,10
Roseburia faecis,21
Leuconostoc fallax,21
Pseudomonas donghuensis,10
Escherichia coli 8-415-05_S3_C1,10
Halobacillus salinus,17
Joostella marina,21
Pelomonas puraquae,15
Streptomyces massasporeus,11
Vibrio nereis,16
Rhizobium bangladeshense,11
Pseudoflavonifractor capillosus,10
Halomonas johnsoniae,12
Treponema socranskii,19
Actinoplanes sp. SE50/110,12
Rice orange leaf phytoplasma,36
Citricoccus alkalitolerans,10
Terrisporobacter glycolicus,24
Lysobacter enzymogenes,25
Erwinia toletana,16
Pseudoalteromonas sp. S8-8,10
Prevotella copri,10
Sphingopyxis alaskensis,19
[Clostridium] lavalense,12
Bacillus cereus G9842,13
Trichococcus pasteurii,19
Vibrio comitans,44
Acidaminococcus intestini,26
Weissella hellenica,54
Enterococcus raffinosus ATCC 49464,15
Xanthomonas citri,40
Metamycoplasma arthritidis,11
Enterococcus pseudoavium,20
Chlamydia pecorum,22
Tardiphaga robiniae,24
Leptospira licerasiae serovar Varillal,11
Paenibacillus sp. DCT19,11
Butyrivibrio fibrisolvens,71
Candidatus Glomeribacter gigasporarum,19
Aureimonas altamirensis,35
Aeromonas hydrophila subsp. hydrophila ATCC 7966,10
Bacillus subterraneus,55
Oceanobacillus senegalensis,20
Tomato big bud phytoplasma,38
Enterococcus rivorum,12
Bacillus thuringiensis serovar kurstaki,28
Arsenophonus endosymbiont of Bemisia tabaci,19
Brachyspira alvinipulli,16
Lachnoanaerobaculum saburreum,10
Pseudomonas avellanae,18
Burkholderia kirstenboschensis,14
Enterococcus durans ATCC 6056,12
Arthrobacter ginsengisoli,14
Paenibacillus durus,35
Paenibacillus elgii,20
Psychrobacter glaciei,20
Fictibacillus nanhaiensis,44
Kitasatospora aureofaciens,47
Streptomyces diastatochromogenes,37
Paenibacillus chibensis,10
Rhodococcus pyridinivorans,42
Porphyromonas canoris,14
Pseudomonas moorei,25
Pseudomonas chlororaphis subsp. piscium,12
Aeromonas piscicola,16
Lactobacillus zymae,19
Bacillus meqaterium,17
Aeromonas encheleia,17
Salmonella bongori,21
secondary endosymbiont of Curculio sikkimensis,23
Aeromonas hydrophila AL09-71,10
Vogesella perlucida,13
Capnocytophaga ochracea,27
Porphyrobacter tepidarius,10
Achromobacter ruhlandii,23
Salmonella enterica subsp. diarizonae,39
Micromonospora haikouensis,12
Caulobacter henricii,20
Azotobacter vinelandii,48
Campylobacter gracilis,22
Streptomyces caeruleatus,22
Paenibacillus antarcticus,11
Candidatus Cardinium hertigii,34
Bartonella quintana,18
Escherichia coli DEC8B,12
Sphingomonas melonis,31
Pseudoalteromonas atlantica,32
Blastococcus aggregatus,11
Candidatus Pelagibacter ubique,16
Anoxybacillus sp. B2M1,10
Ralstonia syzygii subsp. indonesiensis,22
Faecalibaculum rodentium,17
Bacillus cereus NC7401,14
Thermoclostridium stercorarium,14
Cupriavidus oxalaticus,11
Streptomyces katrae,13
Yersinia kristensenii,57
Lysobacter capsici,21
Spiroplasma citri,18
Nocardiopsis halotolerans,11
Arthrobacter psychrochitiniphilus,14
Erythrobacter citreus,79
Oceanobacillus profundus,37
Yersinia pseudotuberculosis IP 32953,14
Paraburkholderia hospita,21
Streptococcus minor,26
Kluyvera georgiana,30
Pseudarthrobacter niigatensis,12
Ensifer americanus,22
Streptococcus sinensis,18
Bacillus mobilis,17
Bacillus sp. SJ-10,10
Lactobacillus delbrueckii subsp. lactis,81
Sulfitobacter dubius,22
Nocardia soli,12
Aliivibrio fischeri ES114,13
Campylobacter mucosalis,11
Halolactibacillus halophilus,12
Streptomyces nitrosporeus,19
Micromonospora citrea,11
Psychrobacter celer,47
Streptococcus sobrinus,75
Lactobacillus vaccinostercus,18
Streptomyces sanglieri,16
Bacillus thuringiensis HD1002,13
Nocardia veterana,14
Vibrio tubiashii,38
Gardnerella vaginalis,63
Okadaella gastrococcus,12
Vibrio litoralis,18
Aeromonas molluscorum,17
Erwinia tasmaniensis,20
Planococcus donghaensis,28
Pseudomonas costantinii,24
Enterococcus cecorum,34
Helicobacter canis,19
Streptomyces cellulosae,31
Parascardovia denticolens,10
Jonesia denitrificans,12
Streptomyces prunicolor,27
Lactobacillus plantarum subsp. argentoratensis,11
Bacillus sp. DM2,10
Delftia lacustris,39
Taylorella equigenitalis,53
Clostridium carboxidivorans P7,15
Candidatus Microthrix parvicella,19
Duganella zoogloeoides,12
Acetobacter pomorum,33
Kandleria vitulina,14
Clostridium cochlearium,20
Micromonospora tulbaghiae,15
Mycoplasma ovis,25
Bacillus paramycoides,19
Acinetobacter baumannii 25569_5,10
Alteromonas nigrifaciens,25
Rhodopseudomonas palustris,121
Saccharomonospora xinjiangensis,30
Roseovarius tolerans,12
Yersinia rohdei,26
Streptomyces roseochromogenus,11
Actinobacillus equuli,13
Streptomyces yanii,15
Pseudovibrio sp. JE062,13
Azoarcus tolulyticus,13
Polaromonas glacialis,36
Psychrobacter nivimaris,59
Rhizobium anhuiense,11
Yersinia pestis subsp. microtus bv. Caucasica,19
Marinobacter excellens,14
Escherichia coli 2720900,10
Nocardia beijingensis,33
Bacteroides oleiciplenus,10
Pseudidiomarina marina,26
Marinobacter litoralis,12
Geobacillus sp. WCH70,15
Wautersiella falsenii,16
Aggregatibacter segnis,22
Candidatus Streptomyces philanthi bv. quattuordecimpunctatus,12
Haematobacter massiliensis,12
Acinetobacter baumannii TG22194,10
Paenibacillus ehimensis,27
Acinetobacter baumannii TG20277,11
Chromohalobacter japonicus,11
Janibacter anophelis,15
Fictibacillus phosphorivorans,23
Bacillus novalis,19
Rothia nasimurium,35
Prevotella buccalis,12
Bacillus horti,12
Bacillus cellulosilyticus DSM 2522,10
Komagataeibacter oboediens 174Bp2,10
Lyticum sinuosum,10
Mycoplasmopsis bovigenitalium,15
Streptomyces abikoensis,39
Leuconostoc holzapfelii,11
Ureaplasma parvum,19
Ruegeria arenilitoris,40
Azospirillum zeae,18
Salinicola halophilus,17
Leeuwenhoekiella aequorea,11
Gemella morbillorum,29
Clostridium beijerinckii ATCC 35702,14
Candidatus Endonucleobacter bathymodioli,15
Vibrio parahaemolyticus 10290,16
Promicromonospora aerolata,15
Bacillus subtilis subsp. subtilis 6051-HGW,10
Cronobacter muytjensii ATCC 51329,10
Escherichia coli DEC12C,11
Streptococcus ferus,11
Streptomyces tumescens,11
Ochrobactrum,18
Kocuria rhizophila,100
Pseudomonas toyotomiensis,13
Campylobacter lari subsp. concheus,12
Agarivorans albus,35
Clostridium frigidicarnis,12
Clostridioides difficile DA00244,10
Paenibacillus tylopili,12
Legionella pittsburghensis,14
Leptospirillum ferriphilum,47
Bradyrhizobium cytisi,10
Gluconacetobacter sacchari,14
Escherichia coli O157,21
Pseudoalteromonas issachenkonii,29
Oxalobacter formigenes,21
Pseudomonas extremorientalis,32
Cronobacter turicensis,25
Chromohalobacter israelensis,17
Sphingomonas paucimobilis,59
Pseudarthrobacter defluvii,26
Bibersteinia trehalosi,11
Streptomyces nojiriensis,14
Alcanivorax borkumensis,14
Enterobacter mori,19
Shigella flexneri 1a,21
Kerstersia gyiorum,19
Vibrio aestuarianus,20
'Rosa alba' phyllody phytoplasma,10
Candidatus Fukatsuia symbiotica,13
Acidibacillus ferrooxidans,10
Comamonas terrigena,20
Bacillus velezensis CAU B946,10
Virgibacillus dokdonensis,27
Pseudomonas taiwanensis,70
Paenibacillus validus,17
Kosakonia sacchari,36
Pediococcus parvulus,34
Pseudidiomarina maritima,13
Streptomyces glomeroaurantiacus,13
Acidovorax defluvii,11
Pseudomonas taetrolens,18
Clostridium perfringens E str. JGS1987,16
Bacillus thuringiensis serovar tolworthi,14
Streptomyces marokkonensis,17
Escherichia coli DEC9B,11
Marinobacter salarius,10
Loktanella salsilacus,22
Buttiauxella noackiae,14
Selenomonas artemidis,11
Slackia isoflavoniconvertens,11
Haemophilus sputorum,15
Bacillus thuringiensis serovar coreanensis,15
Salimicrobium luteum,16
Enterococcus mundtii ATCC 882,13
Candidatus Tremblaya phenacola,14
Pseudomonas lundensis,33
[Clostridium] cocleatum,13
Actinomyces denticolens,17
Micromonospora carbonacea,26
magnetic coccus MP17,10
Francisella tularensis subsp. holarctica,32
Bacillus sp. FJAT-27238,15
Candidatus Erwinia dacicola,17
Candidatus Phytoplasma hispanicum,19
Escherichia coli 97.0246,11
Lactobacillus coleohominis,15
Streptococcus downei,22
Actinoalloteichus cyanogriseus,17
Sphingomonas yabuuchiae,16
Geosporobacter ferrireducens,12
Streptomyces radiopugnans,26
Achromobacter insolitus,37
Luteibacter rhizovicinus,20
Pseudonocardia autotrophica,15
Erythrobacter vulgaris,16
Sulfobacillus thermosulfidooxidans,26
Gordonia hydrophobica,12
Neorickettsia risticii (Potomac horse fever agent),20
Bacteroides uniformis,52
Blautia obeum,18
Cronobacter dublinensis,37
Tolypothrix sp. PCC 7504,12
Saccharothrix xinjiangensis,12
Neorhizobium galegae,76
Citrobacter farmeri,40
Bacillus kokeshiiformis,27
Psychrobacter fozii,24
Streptomyces resistomycificus,15
Acinetobacter sp. 1294243,10
Acinetobacter baumannii TG22146,12
Lactobacillus graminis,14
Psychromonas sp. CNPT3,11
Streptococcus criceti,14
Terribacillus saccharophilus,27
Bacillus thuringiensis serovar kurstaki str. HD-1,15
Streptomyces lateritius,13
Lactococcus piscium,18
Leptotrichia goodfellowii,12
Burkholderia pyrrocinia,29
Robbsia andropogonis,28
Burkholderia stabilis,64
Candidatus Endonucleariobacter rarus,13
Arthrobacter gandavensis,15
Streptomyces cinnamonensis,13
Acidithiobacillus albertensis,16
Spirochaetaceae,11
Campylobacter iguaniorum,14
Escherichia coli DEC3F,14
Prevotella amnii,11
Streptomyces bikiniensis,19
Bacillus alkalitelluris,29
Erwinia mallotivora,27
Halomonas arcis,20
Paenibacillus naphthalenovorans,20
Shigella sonnei 53G,11
Vibrio brasiliensis,26
Candidatus Rhizobium massiliae,26
Pseudomonas marginalis pv. marginalis,17
Marichromatium purpuratum,10
Acinetobacter baumannii 1271651,12
Clostridium chauvoei,34
Olsenella uli,11
Gordonia alkanivorans,27
Streptomyces parvus,36
Proteus hauseri,22
Bacillus acidiceler,41
Oerskovia turbata,13
Sanguibacter keddieii,11
Paenibacillus sp. FSL H7-0737,10
Helicobacter pullorum,48
Zymobacter palmae,10
Bacillus megaterium NBRC 15308 = ATCC 14581,18
Halobacillus kuroshimensis,19
Schaalia cardiffensis,11
Catonella morbi,12
Komagataeibacter saccharivorans,19
Viridibacillus arenosi,24
Bacillus velezensis FZB42,10
Legionella taurinensis,14
Bacillus thuringiensis LM1212,19
Lactobacillus futsaii,16
Vibrio jasicida 090810c,12
Streptomyces olivoverticillatus,12
Loripes lucinalis gill symbiont,12
Paenibacillus sp. CAA11,14
Bacillus oshimensis,18
Bacillus cereus 03BB102,28
Lactobacillus paralimentarius,52
Streptomyces lincolnensis,22
Xanthomonas translucens pv. graminis,36
Pandoraea sputorum,23
Clostridium subterminale,27
Cylindrospermopsis raciborskii,59
Bacillus sp. FDAARGOS_235,14
Escherichia coli DEC4A,13
Rhodococcus coprophilus,15
Pseudomonas japonica,19
Ruegeria lacuscaerulensis,13
Burkholderia sp. symbiont of Dicranocephalus medius,29
Streptomyces avidinii,96
Streptobacillus notomytis,12
