Classification Level,Count
Coetzeea,1
Methyloterrigena,2
Koukoulia,6
Zavarzinia,9
Murimonas,13
Leptolyngbya Es-Yyy1000,14
Fibrella,26
Halobacteroides,9
Luteimicrobium,8
Fischerella CENA298,2
Thermosporothrix,18
Rhodoligotrophos,14
Thermaerobacter,18
Oceanibaculum,26
Pelistega,12
Labedella,22
Candidatus Profftella,10
Holzapfelia,9
Phormidium MBIC10002,3
possible genus Sk003-Sk004,13
NED5E9,3
Smaragdicoccus,11
Dapisostemonum CCIBt 3536,13
Planosporangium,5
Salsuginibacillus,12
MM1,10
Elioraea,8
Thermanaerovibrio,13
Catellatospora,21
Kineosphaera,4
Poseidonocella,6
[Streptomyces] thermoautotrophicus,8
Halanaerobaculum,8
Cereibacter,22
Z114MB74,6
CI75cm.2.12,19
Desulfosalsimonas,13
Acaricomes,3
Euzebya,14
Fuerstia,41
Thermonema,14
CENA533,2
Pararhodospirillum,8
EUB33-2,5
Geitlerinema PCC-9228,5
Halovibrio,31
Leptonema,18
Testudinibacter,5
Paludisphaera,42
[Polyangium] brachysporum group,17
Microcoleus PCC-7113,14
Neomegalonema,24
Rhodopila,11
Elstera,18
Rudanella,10
Hellea,28
Pectinatus,31
Pseudobacteriovorax,9
Calenema,11
Candidatus Anadelfobacter,2
Niveitalea,2
Loktanella,19
Aestuariibaculum,12
Seohaeicola,28
Thiofractor,12
Falsiporphyromonas,4
Deferrisoma,32
Spirilliplanes,3
Flavicella,13
Candidatus Ecksteinia,17
Halospirulina CCC Baja-95 Cl.2,35
Tonsilliphilus,3
Entomoplasma,16
DS001,14
Gulbenkiania,15
Methylocapsa,23
Neptunitalea,9
Tepidicaulis,7
Micavibrio,8
Thermolithobacter,16
Amylolactobacillus,24
UTBCD1,23
Gloeobacter PCC-7421,45
Humibacter,12
Sulfurirhabdus,34
Catelliglobosispora,2
Allostreptomyces,4
Leptolyngbya BN43,14
Mesocricetibacter,5
Fimbriimonas,9
Perspicuibacter,5
H1,17
Agarilytica,9
Aureisphaera,6
Taeseokella,14
Faucicola,2
Virgisporangium,16
Aureibacillus,6
Candidatus Anammoxoglobus,5
Paenochrobactrum,25
Limisphaera,4
Crenotalea,3
Rudaea,20
Nostoc BDU-40302,18
Oricola,8
Thermorudis,4
Anabaena PCC-7108,6
Tibeticola,21
Marinagarivorans,8
Sphaerimonospora,12
Pir2 lineage,12
Planotetraspora,33
Haloglycomyces,6
Sulfurivirga,14
Minicystis,14
Dellaglioa,11
Aureivirga,5
Methylomusa,5
Z195MB87,5
Hazenella,7
Oscillochloris,10
Cosenzaea,11
Asaccharospora,16
F1-37X2,10
Gemmatirosa,11
Lishizhenia,3
Roseisolibacter,8
Bowmanella,9
Naasia,6
Thermostaphylospora,17
possible genus 03,8
Anaerosporomusa,21
Siansivirga,5
Aestuariivita,2
Sediminibacillus,25
Leptolyngbya EcFYyyy-00,20
Pacificibacter,8
Terasakiispira,11
Chania,9
Thiobacter,15
Skermania,17
Gloeotrichia PYH6,4
Parvibium,10
Sediminihabitans,2
Sediminivirga,5
Calidifontibacter,8
A714019,4
Desulfonispora,3
Neoscardovia,7
Rhodocista,15
Litorilituus,1
Zavarzinella,13
Thermovibrio,7
Abyssivirga,5
Frondibacter,3
Leptolyngbya PCC-6406,7
Symplocastrum CPER-KK1,13
Homoserinibacter,6
Acrophormium PCC-7375,31
Psychrobium,11
Cryocola,2
Ewamiania TS0513,2
Zhouia,11
Candidatus Cryptoprodotis,10
Parvibacter,22
Mumia,13
Rubrimonas,17
Pelagimonas,9
Candidatus Clavichlamydia,18
Spongiispira,5
Pseudacidovorax,18
Desmospora,20
Criblamydia,2
Thermosyntropha,9
Haloplasma,45
Tamaricihabitans,1
Phaeocystidibacter,9
Tenggerimyces,6
JdFR-76,31
Murinocardiopsis,5
Antarcticimonas,2
Atopobacter,20
Allocatelliglobosispora,4
Eisenibacter,7
2013Ark19i,11
Allobranchiibius,5
Polycladomyces,15
Spongiivirga,5
Hydrogenibacillus,10
Crenalkalicoccus,5
Aquimixticola,5
Klugiella,5
CPla-4 termite group,15
Natroniella,5
Halothermothrix,6
Ga0074140,8
Fodinicurvata,20
Litorivivens,8
Flavivirga,8
Arboricoccus,4
Rurimicrobium,17
Petalonema ANT.LG2.8,9
Mariniflexile,15
Candidatus Xenohaliotis,8
Tenuibacillus,4
[Rhizobium] sphaerophysae group,22
Haloactinospora,2
Gynuella,6
Desulfococcus,15
Phocaeicola,10
Confluentimicrobium,9
Geoalkalibacter,31
Thermodesulfatator,12
Neoasaia,7
3PJM14,5
Salinibacillus,7
Desulfospira,2
1921-2,14
Clostridium sensu stricto 17,3
Nostoc 0708,7
JCM 18997,12
Methylorhabdus,2
Geitlerinema,4
Antricoccus,28
Simkania,2
Confluentibacter,18
RBG-16-58-14,12
Pyruvatibacter,2
Algiphilus,10
Galenea,5
Balneatrix,12
Swaminathania,8
Eggerthia,13
Anabaena XPORK15F,6
Thermodesulforhabdus,12
Anaerosinus,19
Parablastomonas,9
Flaviramulus,3
Chroococcidiopsis CC1,8
Pseudohalocynthiibacter,13
Calothrix PCC-7507,9
BacC-u-018,8
Actinorectispora,9
Vadicella,6
Phaeochromatium,8
Brevirhabdus,6
Rhodobaca,11
Zooshikella,9
Thermobaculum,14
Lactonifactor,16
Desulfobaculum,2
Halarsenatibacter,28
Aureitalea,2
Hespellia,7
Thiobacimonas,14
cr616,5
Muricoccus,4
Candidatus Mesochlamydia,1
Anabaena HBU1,4
Hwangdonia,7
Ruania,9
Thermomonospora,14
T2WK15B57,2
Pontivivens,23
Roseicitreum,8
Sinibacillus,8
Fortiea PCC-7126,3
SU2 symbiont group,17
Rhodonellum,6
Flexibacter,20
Leptolyngbya LEGE-06070,9
Pibocella,8
Aquifex,7
Thioalbus,7
Shivajiella,4
Mobilicoccus,10
Pir3 lineage,8
Corallibacter,7
Methylovorus,13
Thermotunica,3
Nesiotobacter,12
Pseudoteredinibacter,7
Candidatus Nitrosoglobus,7
Balnearium,4
Mariniphaga,13
Panacagrimonas,26
Hanstruepera,2
Bradymonas,8
Chroococcus HUW 799,3
Anaerobium,3
Glaciihabitans,9
Ammoniibacillus,7
Aquibacillus,10
Thalassomonas,9
Quatrionicoccus,4
Dasania,11
Plot4-2H12,9
Desertibacter,4
Candidatus Tokpelaia,3
Halospina,6
Paramoritella,10
Candidatus Paenicardinium,6
Barrientosiimonas,9
1959-1,17
Geojedonia,5
Rhodohalobacter,5
Maricurvus,3
XY-R5,3
Snuella,3
Erysipelotrichaceae UCG-007,18
Thermoflavimicrobium,8
Mariniradius,4
Emcibacter,5
Garritya,2
Methylomagnum,7
Azorhizophilus,6
Lihuaxuella,4
Aquisalibacillus,6
Planobispora,5
Paracraurococcus,5
Alkalitalea,6
Mongoliicoccus,6
Bounagaea,1
Plastorhodobacter,8
Thermocatellispora,4
Ereboglobus,13
Arenitalea,5
Paralcaligenes,5
Leptolyngbya SAG 2411,3
Microcoleus Es-Yyy1400,13
Soortia,2
Candidatus Thiopilula,14
Motiliproteus,20
Thermodesulfitimonas,7
Pseudospirillum,5
Flavimaricola,21
Thermotomaculum,10
Salilacibacter,2
Spirulina PCC-9445,8
Thermoactinospora,3
Hasllibacter,3
Melghirimyces,12
Byssovorax,5
Sinosporangium,4
Candidatus Nostocoida,15
Oscillatoria SAG8.92,2
Hugenholtzia,7
Biostraticola,1
Fulvitalea,1
Ochrovirga,2
Candidatus Cryptoplasma,10
Cognatiyoonia,11
Natranaerovirga,6
Synechococcus,1
Vitiosangium,2
Haoranjiania,9
Nitriliruptor,4
Thermotalea,6
Myxosarcina GI1,5
Oceanicoccus,4
Jiella,7
Chitiniphilus,11
Homoserinimonas,4
Candidatus Kryptobacter,10
Pseudaestuariivita,3
Marinateneraspora,3
Azomonas,7
Litorisediminivivens,2
Polymorphum,4
Arhodomonas,5
Thiococcus,3
Imtechella,2
Thorsellia,4
Pedosphaera,17
Oxalophagus,3
Algorimarina,1
Alkalinema CENA528,9
Desulfacinum,9
Pseudozobellia,5
Bernardetia,5
Candidatus Branchiomonas,4
Arthronema SAG 12.89,7
Spirillospora,15
GWD2-49-16,8
Hartmannibacter,6
Thiohalobacter,4
Merismopedia AICB1015,3
Schizothrix LEGE 07164,11
Greenland-10,8
Litorisediminicola,1
Pseudanabaena NgrPSln22,4
Tagaea,8
Thermophagus,3
Thermopallium,4
Perexilibacter,4
[Aquaspirillum] polymorphum group,2
A815,2
Heliorestis,5
Polymorphospora,7
Marispirillum,8
Cucumibacter,4
Paucimonas,6
Oleomonas,3
Cylindrospermum SAG 11.82,2
Terrilactibacillus,5
Varunaivibrio,4
Methylomarinovum,4
DMI,4
Pir1 lineage,7
Sufflavibacter,1
Selenihalanaerobacter,1
SP3-e08,21
Herbihabitans,4
Candidatus Heliomonas,1
Mongoliibacter,1
Dolosicoccus,3
Hydrobacter,2
Asaccharobacter,2
Salipiger,4
Agaricicola,4
Ampullimonas,3
Ardenticatena,5
Maribius,20
Ancalomicrobium,11
Geothermomicrobium,5
Thioreductor,15
Lutaonella,1
Pseudoroseicyclus,2
P3OB-51,3
Endothiovibrio,3
Synechococcus PCC-6312,3
Spongiiferula,2
Thermosulfidibacter,3
Marinosulfonomonas,8
Chitinilyticum,2
Algivirga,3
Samsonia,1
Desulfonauticus,7
Aquincola,6
Hwanghaeicola,2
Gloeocapsopsis BDHKU 35101,3
Natronovirga,5
Mastigocoleus BC008,4
Vulcanithermus,1
Bavariicoccus,5
Thermasporomyces,1
Thermolongibacillus,2
Thiorhodospira,5
Terracoccus,10
Nafulsella,4
Tellurimicrobium,7
Luethyella,2
Savagea,8
Anaerobacter,3
Geofilum,5
Rhabdanaerobium,2
Marinithermus,4
Devriesea,4
Pontibaca,6
Oscillatoria,3
Salininema,3
Garciella,12
Angulomicrobium,3
YC-ZSS-LKJ90,4
Halotia CENA158,6
possible genus Sk018,5
Rudaeicoccus,1
Pseudopelobacter,8
Aerosakkonema Lao26,7
Fluviimonas,5
Candidatus Kleidoceria,7
Yuhushiella,5
Syntrophobotulus,5
Qingshengfania,4
Thiorhodovibrio,6
Candidatus Westeberhardia,2
YB-42,7
Aurantiacicella,1
Breoghania,10
Hyalangium,8
Paraherbaspirillum,2
Aliidongia,2
Yeosuana,4
Siccirubricoccus,2
Actinorugispora,1
Phorcysia,1
Phormidium ETS-05,11
Cricetibacter,2
Iphinoe LOS-B1,5
Sulfuritortus,8
Fervidicella,3
Merismopedia 0BB39S01,3
Roseisalinus,5
YT-3,2
Aestuariibius,2
Marihabitans,6
Ameyamaea,9
Sungkyunkwania,7
Variibacter,4
Streptoalloteichus,7
Neo-b11,3
Methylobrevis,1
HAVOmat113,11
Desulfosoma,3
UCYN-C,5
Daeguia,2
Clostridium,2
Rugosimonospora,2
Jahnella,3
Ascidiimonas,4
Candidatus Endolissoclinum,2
Candidatus Moranella,6
Annwodia,5
Fodinibacter,2
Pantalinema,11
Marinibactrum,1
Albibacter,4
Dsc1,4
Mongoliitalea,5
GTL1,2
Falsarthrobacter,2
Ammonifex,3
Xylanimonas,5
Vespertiliibacter,5
Postechiella,4
C-2,3
Methyloterricola,1
Thiolamprovum,4
Isobaculum,2
Anditalea,3
Halioxenophilus,3
Pseudanabaena PCC-7403,4
Desulfoglaeba,5
Candidatus Renichlamydia,2
Conservatibacter,2
Candidatus Defluviella,3
Thermosulfurimonas,3
Sporolituus,2
Fr127,5
Methylogaea,2
Microcystis NIES42,2
Eilatimonas,2
Anabaenopsis,1
Candidatus Annandia,2
Piscicoccus,4
Dethiosulfatarculus,2
Desulfarculus,5
Desulfurispira,2
Aureimarina,5
Auraticoccus,7
Synechococcus PCC-7902,2
Compostimonas,1
Salinispirillum,3
Candidatus Thermokryptus,3
Humitalea,1
Pseudooctadecabacter,3
Kriegella,5
Fretibacter,3
MTP1,3
Neosynechococcus,1
Povalibacter,3
Synechocystis SAG 90.79,4
HdN1,4
Salimesophilobacter,4
Brackiella,2
B276-D12,3
Algoriella,5
Corticicoccus,2
Dissulfurirhabdus,2
Sulfuriflexus,2
Candidatus Desulfamplus,2
Aliagarivorans,2
Candidatus Arcanobacter,1
Plesiocystis,6
Chroococcopsis,1
Aquamonas,2
Candidatus Paraholospora,2
Rubidibacter KORDI 51-2,4
Pyrinomonas,5
Aetokthonos AEL04,2
Saccharococcus,3
Corallomonas,2
Allonocardiopsis,1
Mooreia,3
Marininema,4
Natronocella,1
HK-RBC54,2
Milano-WF1B-42,3
Huanghella,1
Spelaeicoccus,2
Ac37b,3
Nostoc,1
Methylarcula,2
Halopolyspora,5
MIZ14,2
Rhabdochromatium,2
Phytomonospora,2
Fodinicola,3
Aquabacter,1
Mobilisporobacter,1
Ectothiorhodosinus,2
Calothrix PMC232.04,3
Litoribacter,3
Candidatus Chrysopegis,1
Spirulina DRTO-55.2,4
Aureibacter,2
Litoribaculum,1
Cylindrospermum NQAIF308,5
TG-45,2
Salinithrix,1
Labedaea,1
Spinactinospora,1
Isochromatium,1
Candidatus Fokinia,3
OLB15,3
Telluria,2
Actinorhabdospora,2
Desulfovirgula,1
Desulfothermobacter,2
E1B-B3-114,2
Candidatus Odyssella,3
Candidatus Phaeomarinobacter,2
Maliponia,1
Salinactinospora,1
Thermostilla,1
Calderihabitans,1
Methylosoma,1
Phaeovibrio,1
Robertkochia,1
Rahnella,1
Microaerobacter,1
Candidatus Magnetomorum,1
Thermosulfuriphilus,1
Methylosphaera,2
