Classification Level,Count
Rothia nasimurium,35
Streptomyces chartreusis,36
Achromobacter denitrificans,44
Borrelia turicatae,18
Mycetohabitans rhizoxinica,14
Crenothrix polyspora,12
Blueberry stunt phytoplasma,12
Rhizobium miluonense,27
Acinetobacter albensis,13
Streptomyces toxytricini,27
Paraburkholderia xenovorans LB400,13
Paenibacillus sp. FSL R5-0345,10
Enterococcus saccharolyticus,19
Leuconostoc garlicum,75
Shigella dysenteriae 1617,13
Bacillus weihenstephanensis,21
Bacillus luciferensis,20
Rummeliibacillus pycnus,18
Candidatus Liberibacter americanus,12
Vibrio parahaemolyticus VP250,12
Pseudoclavibacter helvolus,11
Rhodococcus fascians,65
Bacillus cereus NVH0597-99,11
Cupriavidus respiraculi,32
Legionella pittsburghensis,14
Streptomyces fragilis,14
Zymobacter palmae,10
Haematospirillum jordaniae,19
Blautia obeum,18
Enterococcus raffinosus ATCC 49464,15
Acinetobacter haemolyticus,107
Methylorubrum aminovorans,23
Anoxybacillus amylolyticus,10
Brachyspira murdochii,18
Pseudomonas corrugata,54
Arthrobacter psychrochitiniphilus,14
Streptomyces costaricanus,16
Leuconostoc mesenteroides subsp. dextranicum,27
Lactobacillus tucceti,12
Micromonospora auratinigra,15
Candidatus Hamiltonella defensa (Bemisia tabaci),11
Comamonas terrigena,20
Rhodobacter capsulatus,26
Staphylococcus pseudintermedius,46
Peptoclostridium phage p630P2,24
Paracoccus aminovorans,11
Streptomyces badius,26
[Haemophilus] ducreyi,88
Anaplasma capra,106
Vibrio kanaloae,16
[Clostridium] symbiosum,25
Clostridium beijerinckii NCIMB 8052,15
Bacillus glycinifermentans,26
Streptomyces abikoensis,39
Salmonella enterica subsp. enterica serovar Typhimurium str.,42
Streptococcus oralis subsp. tigurinus,24
Citrobacter sedlakii,25
Lactobacillus ghanensis,10
Acinetobacter parvus,35
Sugarcane grassy shoot phytoplasma,55
Gordonia bronchialis,35
Alteromonas nigrifaciens,25
Simonsiella muelleri,12
Neisseria macacae,14
Tistrella mobilis,20
Parachlamydia acanthamoebae,11
Gordonia amarae,34
Acinetobacter baumannii 45057_1,10
Burkholderia pseudomallei MSHR5848,12
Geobacillus sp. Y4.1MC1,10
Tenacibaculum dicentrarchi,22
Pseudomonas donghuensis,10
Gordonibacter pamelaeae,19
Candidatus Portiera aleyrodidarum,48
Acetobacter fabarum,30
Ralstonia syzygii,10
Clostridium botulinum E3 str. Alaska E43,11
Caldimonas manganoxidans,12
Pasteurella dagmatis,18
Escherichia coli O157:H7 str. EDL933,15
Candidatus Tremblaya phenacola,14
Yersinia pestis subsp. microtus bv. Caucasica,19
Idiomarina baltica,18
Salipaludibacillus agaradhaerens,12
Marinobacter maritimus,12
Pseudomonas sp. enrichment culture,11
Serratia plymuthica,113
Sporosarcina aquimarina,46
Streptomyces agglomeratus,38
Plantibacter cousiniae,14
Candidatus Riesia pediculicola,15
Paenibacillus illinoisensis,40
Kosakonia oryzae,63
Yersinia pestis A1122,12
Streptomyces platensis,49
Shewanella putrefaciens,174
Bacillus funiculus,15
Enterococcus faecalis ATCC 29212,11
Vibrio alginolyticus NBRC 15630 = ATCC 17749,12
Vibrio furnissii,51
Lactobacillus rogosae,10
Paenibacillus graminis,25
Virgibacillus pantothenticus,30
Morganella psychrotolerans,18
Odoribacter splanchnicus,22
Streptomyces rameus,11
Shewanella violacea DSS12,14
Rhizobium sullae,21
Butyrivibrio fibrisolvens,71
Burkholderia metallica,26
Lonsdalea britannica,14
Staphylococcus condimenti,25
Lactobacillus acidipiscis,45
Paeniglutamicibacter sulfureus,25
Halomonas campaniensis,25
Psychrobacter fozii,24
Streptomyces rubrogriseus,16
Aeromonas enteropelogenes,54
Sporolactobacillus nakayamae,27
Francisella noatunensis,19
Paeniclostridium ghonii,17
Burkholderia arboris,15
Modestobacter multiseptatus,15
'Sesamum indicum' phytoplasma,10
Pseudomonas japonica,19
Acetobacter syzygii,30
Candidatus Phytoplasma pyri,29
Acinetobacter lactucae,20
Acidithiobacillus ferridurans,33
Portiera endosymbiont of Bemisia tabaci,21
Cactus witches'-broom phytoplasma,32
Pandoraea apista,22
Dysgonomonas gadei,10
Marinobacter litoralis,12
Pseudoalteromonas paragorgicola,13
Bacillus pseudofirmus,29
Paenibacillus glucanolyticus,59
Pseudomonas chengduensis,10
Salmonella enterica subsp. diarizonae,39
Vibrio alfacsensis,23
Streptomyces lavendulocolor,11
Psychrobacter celer,47
Pantoea rwandensis,14
Desulfosporosinus meridiei DSM 13257,11
Shewanella sp. MR-4,10
Hungateiclostridium clariflavum,10
Lachnoclostridium phytofermentans,14
Ehrlichia canis,46
Alicyclobacillus contaminans,22
Brevundimonas terrae,22
Prevotella nigrescens,32
Vibrio parahaemolyticus NIHCB0603,11
Brevibacillus choshinensis,30
Clostridium sartagoforme,20
Yersinia mollaretii,21
Xanthomonas campestris pv. campestris,41
Escherichia coli DEC10D,10
Shigella flexneri VA-6,11
Nocardiopsis flavescens,15
Vibrio sp. 2521-89,10
Moraxella nonliquefaciens,20
Burkholderia pseudomultivorans,16
Sutterella wadsworthensis,38
Streptomyces parvulus,43
Faecalicatena fissicatena,13
Desulfovibrio vulgaris,21
Vibrio cyclitrophicus,92
Pseudoalteromonas mariniglutinosa,22
Paenibacillus wynnii,15
Bacillus canaveralius,21
Pseudomonas marincola,11
Bacillus thuringiensis serovar finitimus YBT-020,14
Enterococcus dispar ATCC 51266,11
Acinetobacter baumannii 25569_5,10
Streptomyces bungoensis,20
Actinomyces viscosus,19
Prosthecochloris vibrioformis,21
Gordonia rubripertincta,16
Enterococcus devriesei,17
Bacillus cellulosilyticus DSM 2522,10
Phaeobacter piscinae,64
Gluconacetobacter liquefaciens,32
Bulleidia extructa,11
Acinetobacter boissieri,14
Pseudomonas granadensis,42
Pseudoalteromonas lipolytica,78
Streptococcus criceti,14
Acinetobacter rhizosphaerae,12
Nocardia vulneris,10
Azospirillum brasilense Sp245,14
Moritella viscosa,34
Paraburkholderia terrae,18
Pseudoalteromonas tunicata,28
Sphingomonas pseudosanguinis,17
Aeromonas sp. CU5,10
Kitasatospora albolonga,15
Escherichia coli 2720900,10
Paracoccus versutus,27
Mobiluncus curtisii,21
Rhizobium leguminosarum bv. phaseoli,36
Bradyrhizobium ottawaense,18
Streptomyces shenzhenensis,12
Ureaplasma parvum,19
Bacillus cereus ATCC 10987,12
Bacillus sp. ABP14,13
Paenisporosarcina sp. K2R23-3,11
Streptomyces phaeochromogenes,98
Fictibacillus nanhaiensis,44
Halomonas neptunia,10
Candidatus Piscichlamydia salmonis,10
Erwinia tasmaniensis,20
Campylobacter hominis,13
Sarcina ventriculi,13
Clostridium baratii str. Sullivan,10
Actinotignum schaalii,30
Bartonella henselae,57
Neisseria flavescens,57
Pseudomonas lini,60
Streptococcus infantis,20
Azotobacter beijerinckii,37
Streptomyces finlayi,42
Morococcus cerebrosus,17
Aeromonas media WS,11
Pseudomonas savastanoi pv. phaseolicola,17
Streptomyces griseolus,11
Streptomyces globisporus,72
Salinivibrio proteolyticus,11
Candidatus Phytoplasma vitis,14
Xanthomonas sacchari,30
Staphylococcus hominis subsp. novobiosepticus,15
Micromonospora chersina,23
Salmonella enterica subsp. enterica serovar Corvallis,20
Escherichia coli HVH 156 (4-3206505),10
Paraburkholderia caballeronis,15
Colwellia psychrerythraea,15
Kluyvera intermedia,57
Bacillus muralis,63
Acetivibrio ethanolgignens,10
Collinsella intestinalis,22
Streptococcus didelphis,10
Buchnera aphidicola,24
Aeromonas bivalvium,10
Streptomyces neopeptinius,13
Mycoplasmopsis gallinarum,53
Ruminococcus albus,31
Porphyromonas uenonis,11
Methylorubrum extorquens AM1,11
Acinetobacter baumannii Naval-17,40
Staphylococcus lugdunensis,87
Saccharopolyspora rectivirgula,11
Actinomyces urogenitalis,13
Ahrensia kielensis,10
Streptomyces lunaelactis,30
Rothia mucilaginosa,60
Micromonospora carbonacea,26
Bacillus fumarioli,16
Borrelia hispanica,26
Pediococcus damnosus,39
Streptomyces cyaneus,17
Advenella incenata,14
Dickeya dadantii,44
Caballeronia glathei,21
Streptomyces halstedii,11
[Bacteroides] coagulans,11
Bacillus anthracis str. V770-NP-1R,11
Acinetobacter baumannii OIFC143,22
Isoptericola halotolerans,19
Desulfofarcimen acetoxidans DSM 771,10
Pseudomonas resinovorans,37
Ponticoccus sp. (in: Proteobacteria),58
Labrenzia alba,11
Amycolatopsis keratiniphila,11
Williamsia serinedens,15
Faecalibaculum rodentium,17
Dokdonia genika,11
Clostridium novyi,28
Citrobacter rodentium,13
Pseudoalteromonas aliena,16
Pelosinus defluvii,12
Streptomyces kunmingensis,10
Lactobacillus helsingborgensis,12
Enterococcus pallens,10
Tardiphaga robiniae,24
Sphaerotilus natans,10
Acinetobacter baumannii AB5256,10
Xenorhabdus indica,16
Halobacillus alkaliphilus,12
Acinetobacter baumannii TG22204,12
Pelomonas puraquae,15
Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,24
Alcanivorax jadensis,11
Pseudidiomarina maritima,13
Oscillibacter valericigenes,11
Paenibacillus kribbensis,23
Streptococcus pneumoniae TIGR4,13
Pseudochrobactrum saccharolyticum,22
Paenibacillus alvei,53
Halomonas salifodinae,17
Streptobacillus notomytis,12
Xanthomonas perforans,53
Meiothermus ruber,10
Porphyromonas canoris,14
Enterococcus cecorum,34
Coprobacillus cateniformis,17
Achromobacter spanius,42
Streptomyces griseofuscus,11
Vibrio parahaemolyticus NIHCB0757,12
Rhizorhapis suberifaciens (corky root of lettuce),41
Pediococcus ethanolidurans,81
Marinobacter salsuginis,37
Bacillus cereus E33L,27
Kocuria varians,15
Massilia oculi,14
Moryella indoligenes,11
Tenacibaculum finnmarkense,17
Staphylococcus vitulinus,24
Pseudomonas sp. 58 R 12,10
Granulicatella adiacens,20
Bacillus thuringiensis Bt407,15
Staphylococcus succinus,77
Arthrobacter agilis,78
Streptomyces variabilis,102
Massilia varians,16
Marvinbryantia formatexigens,19
Actinomyces massiliensis,10
Bacillus solani,15
Shewanella oneidensis MR-1,10
Candidatus Thiomargarita nelsonii,42
Pseudoalteromonas gelatinilytica,10
Flexispira rappini,15
Streptomyces tendae,51
Clostridium perfringens C str. JGS1495,18
Lysinimonas sp. LM-2018,103
Shigella flexneri K-272,10
Vibrio nigripulchritudo,16
Vibrio nereis,16
Pseudomonas aestusnigri,10
Candidatus Paraburkholderia schumannianae,10
Acinetobacter baumannii 1271213,10
Tenacibaculum discolor,11
Streptomyces paradoxus,13
Actinobaculum massiliense,36
Paenibacillus agaridevorans,15
Porphyromonas macacae,20
Borrelia carolinensis,14
Kofleria flava,13
Lysinibacillus boronitolerans,17
Cronobacter sakazakii E764,12
Endozoicomonas ascidiicola,17
Bacillus sp. Pc3,10
Nocardioides albus,34
Prevotella ruminicola,48
Bordetella petrii,31
Rhodococcus rhodnii,10
Roseomonas cervicalis,15
Enterococcus sulfureus ATCC 49903,12
Vibrio halioticoli,19
Providencia rustigianii,23
Pseudomonas umsongensis,41
Dyella japonica,22
Pseudomonas agarici,14
Clostridium baratii,42
Candidatus Cardinium hertigii,34
Clostridium argentinense,21
Bacillus cereus 03BB108,21
Citrobacter murliniae,47
Candidatus Streptomyces philanthi bv. triangulum diadema,21
Streptococcus pluranimalium,26
Malacoplasma penetrans,10
Nicoletella semolina,72
Bacillus anthracis 52-G,11
Vibrio antiquarius,16
Paenibacillus thiaminolyticus,21
Azospirillum thiophilum,21
Staphylococcus saprophyticus subsp. bovis,17
Yersinia aldovae,13
Sphingomonas koreensis,30
Yersinia pseudotuberculosis IP 32953,14
Bacillus subtilis KCTC 1028,10
Acidovorax defluvii,11
Paenibacillus sp. CAA11,14
Azospirillum sp. B510,10
Allorhizobium vitis,67
Bacillus manliponensis,15
Paenibacillus taichungensis,66
Moorella thermoacetica,32
Candidatus Paraburkholderia rigidae,10
Acinetobacter soli,40
Prevotella bryantii B14,12
Streptomyces sannanensis,14
Serratia sp. ATCC 39006,14
Erwinia pyrifoliae,39
Thermus scotoductus,12
secondary endosymbiont of Curculio sikkimensis,23
Pseudomonas reactans,40
Neisseria elongata,26
Schaalia odontolytica,26
Tatumella ptyseos,23
Megasphaera micronuciformis,13
Sporomusa sphaeroides,10
Serratia grimesii,23
Chlamydia muridarum,26
Brenneria roseae,10
Streptomyces chattanoogensis,12
Dehalococcoides mccartyi,42
Aeromonas molluscorum,17
Neisseria cinerea,22
Lactobacillus vaccinostercus,18
Veillonella parvula,43
Rhodobacter sphaeroides 2.4.1,12
Blastomonas natatoria,41
Aneurinibacillus thermoaerophilus,35
Azospirillum sp. TSH58,10
Geobacillus sp. LC300,11
Bibersteinia trehalosi,11
Borrelia spielmanii,16
Deinococcus aquaticus,26
Chlorobium limicola,19
Enterobacter soli,24
Acinetobacter baumannii TG22146,12
Candidatus Similichlamydia labri,12
Pseudidiomarina donghaiensis,14
Pseudomonas hussainii,10
Halomonas johnsoniae,12
Hafnia paralvei,27
Mycoplasma sp. 'ovine/caprine serogroup 11',11
Pseudomonas salomonii,20
Streptomyces griseoaurantiacus,22
Yersinia bercovieri,15
Bacillus weihaiensis,12
Treponema phagedenis,53
Bacillus asahii,26
Veillonella montpellierensis,13
Cylindrospermopsis raciborskii,59
Comamonas aquatica,55
Bacillus xiamenensis,36
Clostridium isatidis,13
Vibrio hyugaensis,16
Rhizobium rosettiformans,13
Streptomyces angustmyceticus,19
Massilia timonae,44
Mycoplasma amphoriforme,11
Bacillus gottheilii,28
Lutimonas saemankumensis,20
Actinobacillus minor,28
Planococcus halocryophilus,22
Megamonas funiformis,12
Bacillus amyloliquefaciens LFB112,10
Thiothrix sp. ectosymbiont of Niphargus ictus,28
Streptomyces aureus,56
Streptomyces mauvecolor,15
Salmonella enterica subsp. enterica serovar Give,28
Streptomyces goshikiensis,40
Cenchrus americanus,17
Francisella tularensis subsp. holarctica,32
Mycoplasma suis,13
Pseudoalteromonas distincta,11
Bacillus megaterium NBRC 15308 = ATCC 14581,18
Bacillus methanolicus MGA3,14
Streptomyces vinaceus,31
Micromonospora chaiyaphumensis,37
Salmonella enterica subsp. enterica serovar Gallinarum,12
Arthrobacter tumbae,16
Photorhabdus laumondii,53
Treponema pedis,17
Polynucleobacter necessarius,24
Brevibacillus thermoruber PM1,11
Clostridium tetani,18
Promicromonospora sukumoe,11
Acinetobacter baumannii 25878_3,10
Thermoactinomyces vulgaris,18
Blautia wexlerae,19
Planococcus donghaensis,28
Vibrio atlanticus,41
Ochrobactrum haematophilum,17
Aurantimonas coralicida,22
Clostridium felsineum,11
Brevibacillus laterosporus LMG 15441,12
Burkholderia anthina,35
Streptomyces turgidiscabies,58
Lactobacillus graminis,14
Rhodopseudomonas faecalis,21
Pseudomonas moraviensis,56
Brevundimonas bullata,38
Pseudarthrobacter phenanthrenivorans,52
Lactobacillus kalixensis,10
Roseateles depolymerans,14
Paenibacillus sp. FSL H7-0737,10
Nocardia grenadensis,10
Sporolactobacillus inulinus,18
Neisseria bacilliformis,13
Salinicola halophilus,17
Shigella flexneri K-218,13
Alcanivorax borkumensis,14
Bacillus megaterium WSH-002,11
Butyricimonas virosa,11
Myroides marinus,12
Candidatus Ehrlichia sp. AG-2017,16
Shigella flexneri 2930-71,12
Nitrosococcus oceani,17
Roseomonas gilardii,11
Burkholderia pseudomallei MSHR5858,12
Pseudomonas mosselii,87
Pseudomonas parafulva,50
Bacillus herbersteinensis,20
Porphyrobacter donghaensis,18
Streptomyces puniceus,40
Nitrosomonas eutropha,14
Mesorhizobium plurifarium,45
Marinococcus halophilus,38
Flexibacter flexilis,10
Bacillus toyonensis BCT-7112,12
Yersinia frederiksenii,61
Gordonia amicalis,20
Brevibacillus reuszeri,49
Streptomyces purpurascens,14
Lactobacillus rossiae,56
Escherichia coli DEC4A,13
Cronobacter turicensis,25
Lactobacillus aviarius,22
Streptomyces flavotricini,38
Nostoc sp. 'Nephroma bellum cyanobiont',11
Shigella flexneri 1a,21
Idiomarina fontislapidosi,65
Bacillus boroniphilus,24
Marinobacter alkaliphilus,74
Acinetobacter baumannii 1035119,10
Kitasatospora psammotica,11
Marinobacter vinifirmus,11
Candidatus Methylopumilus turicensis,14
Edwardsiella hoshinae,14
Capnocytophaga haemolytica,14
Burkholderia thailandensis,64
Paenibacillus sp. enrichment culture,12
Listeria grayi,15
Anaerococcus vaginalis,12
Pseudidiomarina homiensis,10
Franconibacter pulveris,11
Aneurinibacillus aneurinilyticus,37
Bacteroides faecis,12
Gemmata obscuriglobus,10
Vibrio metschnikovii,40
Afifella marina,24
Haemophilus parahaemolyticus,24
Idiomarina piscisalsi,13
Aggregatibacter aphrophilus,41
Leptotrichia goodfellowii,12
Gracilibacillus dipsosauri,20
Lactobacillus futsaii,16
Clostridium haemolyticum,13
Psychrobacter alimentarius,44
Streptomyces chartreusis NRRL 3882,13
Acinetobacter baumannii 45052_2,12
Pseudoalteromonas carrageenovora,13
Neisseria pharyngis,10
Granulicatella para-adiacens,11
Cellulophaga algicola,20
Burkholderia sp. symbiont of Dicranocephalus medius,29
Peptostreptococcus anaerobius,17
Luteibacter yeojuensis,15
Shewanella algidipiscicola,12
Acinetobacter baumannii 573719,12
Pseudomonas coleopterorum,10
Bacillus anthracis str. Tsiankovskii-I,10
Vibrio mimicus,33
Escherichia coli DEC9A,13
Bacillus subtilis subsp. subtilis str. RO-NN-1,10
Blastococcus saxobsidens,12
Bacillus oshimensis,18
Actinobacillus indolicus,13
Nocardiopsis umidischolae,18
Streptococcus ruminantium,15
Pediococcus parvulus,34
Klebsiella michiganensis KCTC 1686,16
Banana wilt associated phytoplasma,17
Paenibacillus elgii,20
Kerstersia gyiorum,19
Shewanella marisflavi,22
Ehrlichia chaffeensis,14
Blautia stercoris,16
Leucobacter komagatae,25
Halomonas cupida,13
Shewanella hafniensis,14
'Populus nigra' phytoplasma,14
Acinetobacter baumannii 1271651,12
Bacillus lentus,36
Terribacillus aidingensis,15
Acinetobacter baumannii Naval-81,30
Citrobacter werkmanii,48
Staphylococcus auricularis,23
Aeromonas allosaccharophila,47
Ensifer aridi,10
Acinetobacter tjernbergiae,21
Acidovorax facilis,22
Vibrio cholerae O1 biovar El Tor,29
[Desulfotomaculum] guttoideum,14
Escherichia coli DEC14B,11
Candidatus Nitrosoarchaeum limnia SFB1,10
Salmonella enterica subsp. enterica serovar Minnesota,14
Paenibacillus turicensis,10
Salmonella enterica subsp. enterica serovar Java,10
Pseudomonas knackmussii,25
Sphingomonas psychrolutea,13
Streptomyces marokkonensis,17
Yersinia enterocolitica subsp. palearctica,10
Acetobacter aceti,29
Clostridioides difficile 630,11
Tissierella praeacuta,27
Shigella sonnei 3226-85,13
[Clostridium] aerotolerans,10
Streptomyces enissocaesilis,41
Paraburkholderia caledonica,22
Pseudomonas simiae,43
Acholeplasma laidlawii,33
Aeromonas hydrophila ML09-119,10
Streptomyces deccanensis,19
Chromohalobacter canadensis,32
Rhodococcus zopfii,12
Komagataeibacter oboediens 174Bp2,10
Bacillus thuringiensis serovar kurstaki,28
Bartonella mastomydis,19
Sporosarcina newyorkensis,21
Streptomyces cacaoi,18
Stenotrophomonas panacihumi,18
Janibacter limosus,20
Streptomyces olivoverticillatus,12
Streptomyces rubiginosohelvolus,18
Clostridium beijerinckii ATCC 35702,14
Comamonas thiooxydans,10
Candidatus Neoehrlichia arcana,10
Burkholderia gladioli pv. gladioli,18
Weissella viridescens,63
Acetobacter pomorum,33
Thioploca sp. 'Lake Tonle Sap',12
Cupriavidus basilensis,35
Saccharothrix texasensis,11
Salmonella enterica subsp. enterica serovar Paratyphi C,15
Dolichospermum flos-aquae,10
Vibrio rumoiensis,26
Arthrobacter ramosus,40
Colwellia psychrerythraea 34H,10
Pluralibacter gergoviae,33
Aeromonas hydrophila pc104A,10
Lactococcus lactis subsp. hordniae,18
Planomicrobium glaciei,18
Orientia tsutsugamushi,31
Paracoccus homiensis,13
Pseudoalteromonas sp. '520P1 No. 423',11
Mycoplasmopsis agassizii,12
Pseudomonas lundensis,33
Arthrobacter subterraneus,19
Escherichia coli DEC9B,11
Salegentibacter mishustinae,16
Paenibacillus borealis,35
Dolichospermum circinale,23
Tenacibaculum lutimaris,12
Nocardiopsis prasina,11
Clostridium sulfidigenes,17
Veillonella atypica,18
Peptoniphilus harei,11
Salmonella enterica subsp. diarizonae serovar 38:[k]:-,12
Acinetobacter gyllenbergii,21
Tyzzerella nexilis,14
Geobacillus lituanicus,17
Streptomyces violaceoruber,37
Reinekea aestuarii,12
Enterobacter sp. FB,11
Gemella morbillorum,29
Pseudoalteromonas phenolica,19
Prevotella oris,16
Paucibacter toxinivorans,34
Mitsuokella multacida,12
Trichococcus flocculiformis,16
Staphylococcus aureus subsp. aureus ST228,40
Dietzia natronolimnaea,40
Nocardiopsis aegyptia,26
Prolinoborus fasciculus,40
Azorhizobium caulinodans,11
Bacillus cereus AH820,12
Marinobacter sediminum,13
Shigella flexneri K-404,10
Ochrobactrum grignonense,14
Thermoclostridium stercorarium,14
Paraclostridium benzoelyticum,31
Yersinia similis,34
[Clostridium] sphenoides,12
Micromonospora chalcea,17
Clostridium perfringens SM101,10
Pseudoalteromonas haloplanktis,15
Campylobacter blaseri,12
Paraburkholderia phenazinium,37
Tatumella morbirosei,11
Herbidospora cretacea,11
Pseudarthrobacter polychromogenes,15
Ruegeria arenilitoris,40
Escherichia coli DEC4C,13
Leptothrix mobilis,20
Rhodococcus coprophilus,15
Streptomyces lannensis,13
Citrobacter youngae,31
Nocardia testacea,11
Novosphingobium pentaromativorans,10
Sphingomonas faeni,17
Streptomyces misionensis,22
Rothia koreensis,12
Vibrio proteolyticus,26
Bacillus thuringiensis serovar kurstaki str. HD73,12
Chlamydia muridarum str. Nigg,26
Psychrilyobacter atlanticus DSM 19335,10
Escherichia coli DEC1B,13
Comamonas kerstersii,17
Arthrobacter rhombi,15
Marinilactibacillus piezotolerans,20
Azotobacter tropicalis,23
Cohnella plantaginis,13
Filifactor alocis,14
Coprococcus comes,15
Dinoroseobacter shibae,11
Arthrobacter woluwensis,26
Streptomyces collinus,23
Pelomonas saccharophila,16
Vibrio tritonius,17
Thalassobius mediterraneus,14
Yersinia pestis Pestoides F,14
Prevotella melaninogenica,36
Bacillus soli,16
Erwinia tracheiphila,14
Lactobacillus pobuzihii,13
Burkholderia ambifaria AMMD,12
Shewanella indica,15
Halomonas alkaliphila,49
Pseudomonas syringae pv. tomato,23
Streptomyces gardneri,16
Escherichia coli DH1,14
Alistipes finegoldii,15
Komagataeibacter europaeus LMG 18494,10
Lactobacillus nodensis,14
Anaerococcus octavius,10
Gluconacetobacter diazotrophicus,39
Paraburkholderia terricola,19
Leptospira interrogans serovar Canicola,12
Rhizobium aegyptiacum,10
Pseudarthrobacter defluvii,26
Streptomyces katrae,13
Streptomyces macrosporeus,23
Salmonella enterica subsp. enterica serovar Senftenberg,59
Streptomyces tanashiensis,16
Treponema vincentii,25
Escherichia coli O169:H41,14
Nocardia abscessus,27
Rhizobium laguerreae,10
Geobacillus zalihae,22
Escherichia coli DEC9D,13
Burkholderia diffusa,28
Leuconostoc holzapfelii,11
Xenorhabdus stockiae,18
Streptomyces galbus,19
Candidatus Baumannia cicadellinicola,30
Shigella dysenteriae 155-74,10
Acetobacter estunensis,11
Burkholderia multivorans ATCC 17616,10
Lysinibacillus parviboronicapiens,14
Bacillus sp. MD-5,12
Kingella oralis,12
Campylobacter helveticus,14
Pantoea eucalypti,16
Shinella zoogloeoides,30
Neisseria sicca,26
Deinococcus ficus,10
Bacillus anthracis str. Sterne,22
Gluconacetobacter johannae,12
Vagococcus lutrae,10
Staphylococcus kloosii,39
Salmonella enterica subsp. enterica serovar Braenderup,18
Vibrio navarrensis,11
Acinetobacter baumannii OIFC189,33
Bacillus subtilis QB928,10
Paracoccus yeei,42
Nostoc commune,18
Bacillus thuringiensis serovar morrisoni,30
Aeromonas dhakensis,94
Candidatus Phytoplasma noviguineense,13
Streptomyces heliomycini,12
Rhodococcus jostii,19
Streptomyces qinglanensis,12
Lactobacillus apis,10
Micrococcus flavus,19
secondary endosymbiont of Bemisia tabaci,19
Desulfotomaculum ferrireducens,10
Bartonella washoeensis,18
Acetobacter cibinongensis,21
Alistipes putredinis,11
Chlamydia pecorum,22
Mesorhizobium sophorae,12
Pseudomonas proteolytica,16
Vibrio cholerae O395,16
Streptosporangium amethystogenes,11
Clostridium sp. Marseille-P2434,12
Vagococcus fluvialis,41
Clostridium cochlearium,20
Streptomyces glomeroaurantiacus,13
Candidatus Lariskella arthropodarum,14
Borrelia recurrentis,17
Lysobacter antibioticus,27
Psychrobacter glacincola,35
Micromonospora aurantiaca,34
Bacillus idriensis,59
Bacillus fordii,21
Porphyromonas endodontalis,12
Marinobacter excellens,14
Escherichia coli Nissle 1917,18
Arthrobacter humicola,36
Vibrio parahaemolyticus BB22OP,11
Enterobacter mori,19
Clostridium kluyveri,18
Vibrio ordalii,36
Photorhabdus akhurstii,19
Nocardiopsis synnemataformans,17
Candidatus Clavichlamydia salmonicola,17
Bacillus mobilis,17
Streptomyces geysiriensis,11
Veillonella dispar,13
Halomonas elongata,45
Treponema putidum,17
Komagataeibacter xylinus,55
Citrobacter portucalensis,10
Microbispora rosea,39
Pseudomonas viridiflava,117
'Pritchardia pacifica' lethal yellowing phytoplasma,19
Aminobacter aminovorans,25
Alcaligenes aquatilis,18
Stappia indica,15
Marinovum algicola,13
Gluconobacter japonicus,23
Pantoea rodasii,22
Chlamydia pneumoniae,36
Acinetobacter baumannii TG22142,12
Lactobacillus bombi,14
Mesorhizobium thiogangeticum,15
Kocuria sediminis,14
Moellerella wisconsensis,16
Archangium gephyra,10
Streptomyces tumescens,11
Buchnera aphidicola (Mollitrichosiphum tenuicorpus),10
Sporomusa ovata DSM 2662,11
Aeromonas salmonicida subsp. achromogenes,14
Geobacillus thermocatenulatus,33
Streptomyces massasporeus,11
Rhizobium vignae,10
Acetobacter cerevisiae,17
Pontibacillus salipaludis,15
Micrococcus endophyticus,31
Lactobacillus perolens,15
Salmonella enterica subsp. enterica serovar Montevideo str.,37
Acinetobacter baylyi,39
Halomonas shengliensis,13
Azospirillum zeae,18
Hyphomonas jannaschiana,11
Pelosinus fermentans DSM 17108,16
Marinomonas primoryensis,15
Pseudomonas sp. URMO17WK12:I11,13
Bacillus cereus Q1,13
Bacillus patagoniensis,15
Asaccharospora irregularis,10
Carboxydocella thermautotrophica,11
Acinetobacter baumannii 24860_2,13
Prevotella disiens,20
Vibrio diazotrophicus,16
Escherichia coli DEC15D,11
Halomonas ventosae,50
Variovorax soli,19
Bartonella tamiae,11
endosymbiont of Lissorhoptrus oryzophilus,10
Xanthomonas vesicatoria,17
Psychromonas sp. CNPT3,11
Fannyhessea vaginae,16
Alicycliphilus denitrificans,10
Lysinibacillus massiliensis,20
Nocardiopsis lucentensis,29
Hathewaya limosa,11
Vibrio brasiliensis,26
Pseudoalteromonas espejiana,32
Chromohalobacter salexigens,26
Listeria seeligeri,18
Necropsobacter rosorum,20
Shigella flexneri K-315,13
Lactobacillus parakefiri,14
Bergeyella zoohelcum,12
Kocuria turfanensis,23
Clostridium chauvoei JF4335,10
Bordetella hinzii,20
Thermoanaerobacter thermohydrosulfuricus,15
Rathayibacter agropyri,12
Salmonella enterica subsp. enterica serovar Reading,15
Streptomyces lanatus,11
Bacillus velezensis UCMB5033,10
Pseudomonas anguilliseptica,36
Salmonella enterica subsp. enterica serovar Pullorum,17
Streptomyces filamentosus,16
Peptoniphilus lacrimalis,13
Streptomyces xiamenensis,15
Sutterella stercoricanis,10
Bacillus cytotoxicus NVH 391-98,13
Escherichia coli DEC8D,11
Metamycoplasma hyosynoviae,14
Streptomyces umbrinus,16
Clostridium botulinum BKT015925,10
